i-5	i-4	i-3	i-2	i-1	i+0	i+1	i+2	i+3	i+4	i+5	Filter
1260	829	891	736	859	502	1246	898	728	521	1020	1
829	891	736	859	502	1246	898	728	521	1020	848	0
891	736	859	502	1246	898	728	521	1020	848	833	0
736	859	502	1246	898	728	521	1020	848	833	821	0
859	502	1246	898	728	521	1020	848	833	821	724	1
502	1246	898	728	521	1020	848	833	821	724	505	0
1246	898	728	521	1020	848	833	821	724	505	825	0
898	728	521	1020	848	833	821	724	505	825	673	0
728	521	1020	848	833	821	724	505	825	673	876	0
521	1020	848	833	821	724	505	825	673	876	813	0
1020	848	833	821	724	505	825	673	876	813	813	1
848	833	821	724	505	825	673	876	813	813	728	0
833	821	724	505	825	673	876	813	813	728	724	0
821	724	505	825	673	876	813	813	728	724	914	0
724	505	825	673	876	813	813	728	724	914	841	0
505	825	673	876	813	813	728	724	914	841	852	0
825	673	876	813	813	728	724	914	841	852	782	0
673	876	813	813	728	724	914	841	852	782	910	0
876	813	813	728	724	914	841	852	782	910	860	0
813	813	728	724	914	841	852	782	910	860	864	0
813	728	724	914	841	852	782	910	860	864	747	0
728	724	914	841	852	782	910	860	864	747	724	0
724	914	841	852	782	910	860	864	747	724	945	0
914	841	852	782	910	860	864	747	724	945	821	0
841	852	782	910	860	864	747	724	945	821	888	0
852	782	910	860	864	747	724	945	821	888	731	0
782	910	860	864	747	724	945	821	888	731	724	0
910	860	864	747	724	945	821	888	731	724	926	0
860	864	747	724	945	821	888	731	724	926	868	0
864	747	724	945	821	888	731	724	926	868	774	0
747	724	945	821	888	731	724	926	868	774	521	0
724	945	821	888	731	724	926	868	774	521	1172	0
945	821	888	731	724	926	868	774	521	1172	859	0
821	888	731	724	926	868	774	521	1172	859	845	0
888	731	724	926	868	774	521	1172	859	845	805	0
731	724	926	868	774	521	1172	859	845	805	907	1
724	926	868	774	521	1172	859	845	805	907	860	0
926	868	774	521	1172	859	845	805	907	860	864	0
868	774	521	1172	859	845	805	907	860	864	863	0
774	521	1172	859	845	805	907	860	864	863	779	0
521	1172	859	845	805	907	860	864	863	779	743	0
1172	859	845	805	907	860	864	863	779	743	980	0
859	845	805	907	860	864	863	779	743	980	853	0
845	805	907	860	864	863	779	743	980	853	856	0
805	907	860	864	863	779	743	980	853	856	758	0
907	860	864	863	779	743	980	853	856	758	720	0
860	864	863	779	743	980	853	856	758	720	502	0
864	863	779	743	980	853	856	758	720	502	1288	0
863	779	743	980	853	856	758	720	502	1288	825	0
779	743	980	853	856	758	720	502	1288	825	817	0
743	980	853	856	758	720	502	1288	825	817	755	0
980	853	856	758	720	502	1288	825	817	755	685	1
853	856	758	720	502	1288	825	817	755	685	498	0
856	758	720	502	1288	825	817	755	685	498	1152	0
758	720	502	1288	825	817	755	685	498	1152	930	0
720	502	1288	825	817	755	685	498	1152	930	482	0
502	1288	825	817	755	685	498	1152	930	482	1128	0
1288	825	817	755	685	498	1152	930	482	1128	856	1
825	817	755	685	498	1152	930	482	1128	856	868	0
817	755	685	498	1152	930	482	1128	856	868	841	0
755	685	498	1152	930	482	1128	856	868	841	828	1
685	498	1152	930	482	1128	856	868	841	828	712	0
498	1152	930	482	1128	856	868	841	828	712	693	0
1152	930	482	1128	856	868	841	828	712	693	498	0
930	482	1128	856	868	841	828	712	693	498	1160	0
482	1128	856	868	841	828	712	693	498	1160	828	0
1128	856	868	841	828	712	693	498	1160	828	810	0
856	868	841	828	712	693	498	1160	828	810	801	0
868	841	828	712	693	498	1160	828	810	801	701	1
841	828	712	693	498	1160	828	810	801	701	525	0
828	712	693	498	1160	828	810	801	701	525	883	0
712	693	498	1160	828	810	801	701	525	883	856	0
693	498	1160	828	810	801	701	525	883	856	841	0
498	1160	828	810	801	701	525	883	856	841	829	0
1160	828	810	801	701	525	883	856	841	829	840	1
828	810	801	701	525	883	856	841	829	840	759	0
810	801	701	525	883	856	841	829	840	759	930	0
801	701	525	883	856	841	829	840	759	930	864	0
701	525	883	856	841	829	840	759	930	864	867	0
525	883	856	841	829	840	759	930	864	867	845	0
883	856	841	829	840	759	930	864	867	845	875	0
856	841	829	840	759	930	864	867	845	875	860	0
841	829	840	759	930	864	867	845	875	860	841	0
829	840	759	930	864	867	845	875	860	841	844	0
840	759	930	864	867	845	875	860	841	844	786	0
759	930	864	867	845	875	860	841	844	786	696	0
930	864	867	845	875	860	841	844	786	696	681	0
864	867	845	875	860	841	844	786	696	681	724	0
867	845	875	860	841	844	786	696	681	724	514	0
845	875	860	841	844	786	696	681	724	514	1194	0
875	860	841	844	786	696	681	724	514	1194	845	0
860	841	844	786	696	681	724	514	1194	845	828	0
841	844	786	696	681	724	514	1194	845	828	751	0
844	786	696	681	724	514	1194	845	828	751	814	1
786	696	681	724	514	1194	845	828	751	814	898	0
696	681	724	514	1194	845	828	751	814	898	891	0
681	724	514	1194	845	828	751	814	898	891	853	0
724	514	1194	845	828	751	814	898	891	853	751	0
514	1194	845	828	751	814	898	891	853	751	723	0
1194	845	828	751	814	898	891	853	751	723	938	0
845	828	751	814	898	891	853	751	723	938	856	0
828	751	814	898	891	853	751	723	938	856	833	0
751	814	898	891	853	751	723	938	856	833	825	0
814	898	891	853	751	723	938	856	833	825	708	0
898	891	853	751	723	938	856	833	825	708	692	0
891	853	751	723	938	856	833	825	708	692	701	0
853	751	723	938	856	833	825	708	692	701	498	0
751	723	938	856	833	825	708	692	701	498	1253	0
723	938	856	833	825	708	692	701	498	1253	840	0
938	856	833	825	708	692	701	498	1253	840	821	0
856	833	825	708	692	701	498	1253	840	821	712	0
833	825	708	692	701	498	1253	840	821	712	670	1
825	708	692	701	498	1253	840	821	712	670	529	0
708	692	701	498	1253	840	821	712	670	529	1105	0
692	701	498	1253	840	821	712	670	529	1105	829	0
701	498	1253	840	821	712	670	529	1105	829	832	0
498	1253	840	821	712	670	529	1105	829	832	837	0
1253	840	821	712	670	529	1105	829	832	837	759	1
840	821	712	670	529	1105	829	832	837	759	906	0
821	712	670	529	1105	829	832	837	759	906	849	0
712	670	529	1105	829	832	837	759	906	849	836	0
670	529	1105	829	832	837	759	906	849	836	841	0
529	1105	829	832	837	759	906	849	836	841	824	0
1105	829	832	837	759	906	849	836	841	824	845	0
829	832	837	759	906	849	836	841	824	845	836	0
832	837	759	906	849	836	841	824	845	836	814	0
837	759	906	849	836	841	824	845	836	814	809	0
759	906	849	836	841	824	845	836	814	809	809	0
906	849	836	841	824	845	836	814	809	809	775	0
849	836	841	824	845	836	814	809	809	775	677	0
836	841	824	845	836	814	809	809	775	677	541	0
841	824	845	836	814	809	809	775	677	541	859	0
824	845	836	814	809	809	775	677	541	859	720	0
845	836	814	809	809	775	677	541	859	720	911	0
836	814	809	809	775	677	541	859	720	911	848	0
814	809	809	775	677	541	859	720	911	848	841	1
809	809	775	677	541	859	720	911	848	841	715	0
809	775	677	541	859	720	911	848	841	715	705	0
775	677	541	859	720	911	848	841	715	705	957	0
677	541	859	720	911	848	841	715	705	957	860	0
541	859	720	911	848	841	715	705	957	860	856	0
859	720	911	848	841	715	705	957	860	856	798	0
720	911	848	841	715	705	957	860	856	798	910	0
911	848	841	715	705	957	860	856	798	910	911	0
848	841	715	705	957	860	856	798	910	911	828	0
841	715	705	957	860	856	798	910	911	828	891	0
715	705	957	860	856	798	910	911	828	891	771	0
705	957	860	856	798	910	911	828	891	771	727	0
957	860	856	798	910	911	828	891	771	727	977	0
860	856	798	910	911	828	891	771	727	977	876	0
856	798	910	911	828	891	771	727	977	876	871	0
798	910	911	828	891	771	727	977	876	871	751	0
910	911	828	891	771	727	977	876	871	751	751	0
911	828	891	771	727	977	876	871	751	751	953	0
828	891	771	727	977	876	871	751	751	953	892	0
891	771	727	977	876	871	751	751	953	892	813	0
771	727	977	876	871	751	751	953	892	813	856	0
727	977	876	871	751	751	953	892	813	856	751	0
977	876	871	751	751	953	892	813	856	751	755	0
876	871	751	751	953	892	813	856	751	755	891	0
871	751	751	953	892	813	856	751	755	891	926	0
751	751	953	892	813	856	751	755	891	926	856	0
751	953	892	813	856	751	755	891	926	856	871	0
953	892	813	856	751	755	891	926	856	871	775	0
892	813	856	751	755	891	926	856	871	775	731	0
813	856	751	755	891	926	856	871	775	731	848	0
856	751	755	891	926	856	871	775	731	848	860	0
751	755	891	926	856	871	775	731	848	860	849	0
755	891	926	856	871	775	731	848	860	849	821	0
891	926	856	871	775	731	848	860	849	821	809	0
926	856	871	775	731	848	860	849	821	809	724	0
856	871	775	731	848	860	849	821	809	724	677	0
871	775	731	848	860	849	821	809	724	677	712	0
775	731	848	860	849	821	809	724	677	712	871	0
731	848	860	849	821	809	724	677	712	871	864	0
848	860	849	821	809	724	677	712	871	864	845	0
860	849	821	809	724	677	712	871	864	845	817	0
849	821	809	724	677	712	871	864	845	817	747	0
821	809	724	677	712	871	864	845	817	747	708	0
809	724	677	712	871	864	845	817	747	708	856	0
724	677	712	871	864	845	817	747	708	856	903	0
677	712	871	864	845	817	747	708	856	903	825	0
712	871	864	845	817	747	708	856	903	825	832	0
871	864	845	817	747	708	856	903	825	832	759	0
864	845	817	747	708	856	903	825	832	759	700	0
845	817	747	708	856	903	825	832	759	700	888	0
817	747	708	856	903	825	832	759	700	888	867	0
747	708	856	903	825	832	759	700	888	867	845	0
708	856	903	825	832	759	700	888	867	845	832	0
856	903	825	832	759	700	888	867	845	832	728	0
903	825	832	759	700	888	867	845	832	728	700	0
825	832	759	700	888	867	845	832	728	700	751	0
832	759	700	888	867	845	832	728	700	751	915	0
759	700	888	867	845	832	728	700	751	915	867	0
700	888	867	845	832	728	700	751	915	867	849	0
888	867	845	832	728	700	751	915	867	849	758	0
867	845	832	728	700	751	915	867	849	758	693	0
845	832	728	700	751	915	867	849	758	693	704	0
832	728	700	751	915	867	849	758	693	704	907	0
728	700	751	915	867	849	758	693	704	907	864	0
700	751	915	867	849	758	693	704	907	864	848	0
751	915	867	849	758	693	704	907	864	848	848	0
915	867	849	758	693	704	907	864	848	848	743	0
867	849	758	693	704	907	864	848	848	743	697	0
849	758	693	704	907	864	848	848	743	697	716	0
758	693	704	907	864	848	848	743	697	716	766	0
693	704	907	864	848	848	743	697	716	766	829	0
704	907	864	848	848	743	697	716	766	829	848	0
907	864	848	848	743	697	716	766	829	848	837	0
864	848	848	743	697	716	766	829	848	837	829	0
848	848	743	697	716	766	829	848	837	829	724	0
848	743	697	716	766	829	848	837	829	724	665	0
743	697	716	766	829	848	837	829	724	665	673	0
697	716	766	829	848	837	829	724	665	673	704	0
716	766	829	848	837	829	724	665	673	704	814	0
766	829	848	837	829	724	665	673	704	814	860	0
829	848	837	829	724	665	673	704	814	860	828	0
848	837	829	724	665	673	704	814	860	828	802	0
837	829	724	665	673	704	814	860	828	802	739	0
829	724	665	673	704	814	860	828	802	739	755	0
724	665	673	704	814	860	828	802	739	755	887	0
665	673	704	814	860	828	802	739	755	887	817	0
673	704	814	860	828	802	739	755	887	817	849	0
704	814	860	828	802	739	755	887	817	849	848	0
814	860	828	802	739	755	887	817	849	848	790	0
860	828	802	739	755	887	817	849	848	790	891	0
828	802	739	755	887	817	849	848	790	891	506	0
802	739	755	887	817	849	848	790	891	506	1190	0
739	755	887	817	849	848	790	891	506	1190	837	0
755	887	817	849	848	790	891	506	1190	837	778	0
887	817	849	848	790	891	506	1190	837	778	697	0
817	849	848	790	891	506	1190	837	778	697	778	1
849	848	790	891	506	1190	837	778	697	778	638	0
848	790	891	506	1190	837	778	697	778	638	1066	0
790	891	506	1190	837	778	697	778	638	1066	778	0
891	506	1190	837	778	697	778	638	1066	778	782	0
506	1190	837	778	697	778	638	1066	778	782	685	0
1190	837	778	697	778	638	1066	778	782	685	642	1
837	778	697	778	638	1066	778	782	685	642	498	0
778	697	778	638	1066	778	782	685	642	498	895	0
697	778	638	1066	778	782	685	642	498	895	716	0
778	638	1066	778	782	685	642	498	895	716	829	0
638	1066	778	782	685	642	498	895	716	829	790	0
1066	778	782	685	642	498	895	716	829	790	801	1
778	782	685	642	498	895	716	829	790	801	802	0
782	685	642	498	895	716	829	790	801	802	704	0
685	642	498	895	716	829	790	801	802	704	716	0
642	498	895	716	829	790	801	802	704	716	942	0
498	895	716	829	790	801	802	704	716	942	864	0
895	716	829	790	801	802	704	716	942	864	883	0
716	829	790	801	802	704	716	942	864	883	786	0
829	790	801	802	704	716	942	864	883	786	875	0
790	801	802	704	716	942	864	883	786	875	942	0
801	802	704	716	942	864	883	786	875	942	529	0
802	704	716	942	864	883	786	875	942	529	1218	0
704	716	942	864	883	786	875	942	529	1218	720	0
716	942	864	883	786	875	942	529	1218	720	708	0
942	864	883	786	875	942	529	1218	720	708	790	0
864	883	786	875	942	529	1218	720	708	790	903	1
883	786	875	942	529	1218	720	708	790	903	840	0
786	875	942	529	1218	720	708	790	903	840	856	0
875	942	529	1218	720	708	790	903	840	856	860	0
942	529	1218	720	708	790	903	840	856	860	704	0
529	1218	720	708	790	903	840	856	860	704	709	0
1218	720	708	790	903	840	856	860	704	709	727	0
720	708	790	903	840	856	860	704	709	727	529	0
708	790	903	840	856	860	704	709	727	529	958	0
790	903	840	856	860	704	709	727	529	958	844	0
903	840	856	860	704	709	727	529	958	844	840	0
840	856	860	704	709	727	529	958	844	840	849	0
856	860	704	709	727	529	958	844	840	849	860	1
860	704	709	727	529	958	844	840	849	860	743	0
704	709	727	529	958	844	840	849	860	743	743	0
709	727	529	958	844	840	849	860	743	743	973	0
727	529	958	844	840	849	860	743	743	973	883	0
529	958	844	840	849	860	743	743	973	883	872	0
958	844	840	849	860	743	743	973	883	872	809	0
844	840	849	860	743	743	973	883	872	809	817	0
840	849	860	743	743	973	883	872	809	817	984	0
849	860	743	743	973	883	872	809	817	984	907	0
860	743	743	973	883	872	809	817	984	907	891	0
743	743	973	883	872	809	817	984	907	891	786	0
743	973	883	872	809	817	984	907	891	786	751	0
973	883	872	809	817	984	907	891	786	751	981	0
883	872	809	817	984	907	891	786	751	981	891	0
872	809	817	984	907	891	786	751	981	891	875	0
809	817	984	907	891	786	751	981	891	875	802	0
817	984	907	891	786	751	981	891	875	802	731	0
984	907	891	786	751	981	891	875	802	731	763	0
907	891	786	751	981	891	875	802	731	763	953	0
891	786	751	981	891	875	802	731	763	953	911	0
786	751	981	891	875	802	731	763	953	911	879	0
751	981	891	875	802	731	763	953	911	879	879	0
981	891	875	802	731	763	953	911	879	879	755	0
891	875	802	731	763	953	911	879	879	755	747	0
875	802	731	763	953	911	879	879	755	747	853	0
802	731	763	953	911	879	879	755	747	853	918	0
731	763	953	911	879	879	755	747	853	918	914	0
763	953	911	879	879	755	747	853	918	914	860	0
953	911	879	879	755	747	853	918	914	860	880	0
911	879	879	755	747	853	918	914	860	880	762	0
879	879	755	747	853	918	914	860	880	762	736	0
879	755	747	853	918	914	860	880	762	736	852	0
755	747	853	918	914	860	880	762	736	852	895	0
747	853	918	914	860	880	762	736	852	895	879	0
853	918	914	860	880	762	736	852	895	879	864	0
918	914	860	880	762	736	852	895	879	864	852	0
914	860	880	762	736	852	895	879	864	852	739	0
860	880	762	736	852	895	879	864	852	739	728	0
880	762	736	852	895	879	864	852	739	728	864	0
762	736	852	895	879	864	852	739	728	864	902	0
736	852	895	879	864	852	739	728	864	902	892	0
852	895	879	864	852	739	728	864	902	892	521	0
895	879	864	852	739	728	864	902	892	521	1229	0
879	864	852	739	728	864	902	892	521	1229	759	0
864	852	739	728	864	902	892	521	1229	759	716	0
852	739	728	864	902	892	521	1229	759	716	736	0
739	728	864	902	892	521	1229	759	716	736	778	1
728	864	902	892	521	1229	759	716	736	778	875	0
864	902	892	521	1229	759	716	736	778	875	852	0
902	892	521	1229	759	716	736	778	875	852	849	0
892	521	1229	759	716	736	778	875	852	849	840	0
521	1229	759	716	736	778	875	852	849	840	841	0
1229	759	716	736	778	875	852	849	840	841	758	0
759	716	736	778	875	852	849	840	841	758	701	0
716	736	778	875	852	849	840	841	758	701	716	0
736	778	875	852	849	840	841	758	701	716	856	0
778	875	852	849	840	841	758	701	716	856	844	0
875	852	849	840	841	758	701	716	856	844	841	0
852	849	840	841	758	701	716	856	844	841	832	0
849	840	841	758	701	716	856	844	841	832	821	0
840	841	758	701	716	856	844	841	832	821	814	0
841	758	701	716	856	844	841	832	821	814	805	0
758	701	716	856	844	841	832	821	814	805	817	0
701	716	856	844	841	832	821	814	805	817	732	0
716	856	844	841	832	821	814	805	817	732	688	0
856	844	841	832	821	814	805	817	732	688	697	0
844	841	832	821	814	805	817	732	688	697	786	0
841	832	821	814	805	817	732	688	697	786	871	0
832	821	814	805	817	732	688	697	786	871	841	0
821	814	805	817	732	688	697	786	871	841	836	0
814	805	817	732	688	697	786	871	841	836	829	0
805	817	732	688	697	786	871	841	836	829	810	0
817	732	688	697	786	871	841	836	829	810	731	0
732	688	697	786	871	841	836	829	810	731	658	0
688	697	786	871	841	836	829	810	731	658	677	0
697	786	871	841	836	829	810	731	658	677	521	0
786	871	841	836	829	810	731	658	677	521	915	0
871	841	836	829	810	731	658	677	521	915	723	0
841	836	829	810	731	658	677	521	915	723	860	0
836	829	810	731	658	677	521	915	723	860	825	0
829	810	731	658	677	521	915	723	860	825	825	1
810	731	658	677	521	915	723	860	825	825	829	0
731	658	677	521	915	723	860	825	825	829	813	0
658	677	521	915	723	860	825	825	829	813	767	0
677	521	915	723	860	825	825	829	813	767	688	0
521	915	723	860	825	825	829	813	767	688	708	0
915	723	860	825	825	829	813	767	688	708	763	0
723	860	825	825	829	813	767	688	708	763	864	0
860	825	825	829	813	767	688	708	763	864	844	0
825	825	829	813	767	688	708	763	864	844	852	0
825	829	813	767	688	708	763	864	844	852	818	0
829	813	767	688	708	763	864	844	852	818	723	0
813	767	688	708	763	864	844	852	818	723	673	0
767	688	708	763	864	844	852	818	723	673	705	0
688	708	763	864	844	852	818	723	673	705	751	0
708	763	864	844	852	818	723	673	705	751	790	0
763	864	844	852	818	723	673	705	751	790	828	0
864	844	852	818	723	673	705	751	790	828	817	0
844	852	818	723	673	705	751	790	828	817	806	0
852	818	723	673	705	751	790	828	817	806	790	0
818	723	673	705	751	790	828	817	806	790	762	0
723	673	705	751	790	828	817	806	790	762	693	0
673	705	751	790	828	817	806	790	762	693	728	0
705	751	790	828	817	806	790	762	693	728	770	0
751	790	828	817	806	790	762	693	728	770	852	0
790	828	817	806	790	762	693	728	770	852	837	0
828	817	806	790	762	693	728	770	852	837	832	0
817	806	790	762	693	728	770	852	837	832	802	0
806	790	762	693	728	770	852	837	832	802	802	0
790	762	693	728	770	852	837	832	802	802	735	0
762	693	728	770	852	837	832	802	802	735	677	0
693	728	770	852	837	832	802	802	735	677	712	0
728	770	852	837	832	802	802	735	677	712	771	0
770	852	837	832	802	802	735	677	712	771	856	0
852	837	832	802	802	735	677	712	771	856	821	0
837	832	802	802	735	677	712	771	856	821	840	0
832	802	802	735	677	712	771	856	821	840	841	0
802	802	735	677	712	771	856	821	840	841	770	0
802	735	677	712	771	856	821	840	841	770	712	0
735	677	712	771	856	821	840	841	770	712	735	0
677	712	771	856	821	840	841	770	712	735	845	0
712	771	856	821	840	841	770	712	735	845	809	0
771	856	821	840	841	770	712	735	845	809	798	0
856	821	840	841	770	712	735	845	809	798	786	0
821	840	841	770	712	735	845	809	798	786	786	0
840	841	770	712	735	845	809	798	786	786	786	0
841	770	712	735	845	809	798	786	786	786	778	0
770	712	735	845	809	798	786	786	786	778	774	0
712	735	845	809	798	786	786	786	778	774	732	0
735	845	809	798	786	786	786	778	774	732	685	0
845	809	798	786	786	786	778	774	732	685	688	0
809	798	786	786	786	778	774	732	685	688	837	0
798	786	786	786	778	774	732	685	688	837	875	0
786	786	786	778	774	732	685	688	837	875	833	0
786	786	778	774	732	685	688	837	875	833	813	0
786	778	774	732	685	688	837	875	833	813	802	0
778	774	732	685	688	837	875	833	813	802	809	0
774	732	685	688	837	875	833	813	802	809	728	0
732	685	688	837	875	833	813	802	809	728	685	0
685	688	837	875	833	813	802	809	728	685	696	0
688	837	875	833	813	802	809	728	685	696	743	0
837	875	833	813	802	809	728	685	696	743	864	0
875	833	813	802	809	728	685	696	743	864	845	0
833	813	802	809	728	685	696	743	864	845	813	0
813	802	809	728	685	696	743	864	845	813	805	0
802	809	728	685	696	743	864	845	813	805	802	0
809	728	685	696	743	864	845	813	805	802	766	0
728	685	696	743	864	845	813	805	802	766	701	0
685	696	743	864	845	813	805	802	766	701	755	0
696	743	864	845	813	805	802	766	701	755	894	0
743	864	845	813	805	802	766	701	755	894	853	0
864	845	813	805	802	766	701	755	894	853	832	0
845	813	805	802	766	701	755	894	853	832	817	0
813	805	802	766	701	755	894	853	832	817	802	0
805	802	766	701	755	894	853	832	817	802	720	0
802	766	701	755	894	853	832	817	802	720	665	0
766	701	755	894	853	832	817	802	720	665	669	0
701	755	894	853	832	817	802	720	665	669	514	0
755	894	853	832	817	802	720	665	669	514	946	0
894	853	832	817	802	720	665	669	514	946	805	0
853	832	817	802	720	665	669	514	946	805	817	0
832	817	802	720	665	669	514	946	805	817	833	0
817	802	720	665	669	514	946	805	817	833	817	1
802	720	665	669	514	946	805	817	833	817	805	0
720	665	669	514	946	805	817	833	817	805	724	0
665	669	514	946	805	817	833	817	805	724	673	0
669	514	946	805	817	833	817	805	724	673	693	0
514	946	805	817	833	817	805	724	673	693	821	0
946	805	817	833	817	805	724	673	693	821	860	0
805	817	833	817	805	724	673	693	821	860	856	0
817	833	817	805	724	673	693	821	860	856	860	0
833	817	805	724	673	693	821	860	856	860	747	0
817	805	724	673	693	821	860	856	860	747	720	0
805	724	673	693	821	860	856	860	747	720	910	0
724	673	693	821	860	856	860	747	720	910	876	0
673	693	821	860	856	860	747	720	910	876	860	0
693	821	860	856	860	747	720	910	876	860	860	0
821	860	856	860	747	720	910	876	860	860	774	0
860	856	860	747	720	910	876	860	860	774	724	0
856	860	747	720	910	876	860	860	774	724	906	0
860	747	720	910	876	860	860	774	724	906	895	0
747	720	910	876	860	860	774	724	906	895	868	0
720	910	876	860	860	774	724	906	895	868	868	0
910	876	860	860	774	724	906	895	868	868	793	0
876	860	860	774	724	906	895	868	868	793	771	0
860	860	774	724	906	895	868	868	793	771	922	0
860	774	724	906	895	868	868	793	771	922	883	0
774	724	906	895	868	868	793	771	922	883	845	0
724	906	895	868	868	793	771	922	883	845	832	0
906	895	868	868	793	771	922	883	845	832	841	0
895	868	868	793	771	922	883	845	832	841	805	0
868	868	793	771	922	883	845	832	841	805	728	0
868	793	771	922	883	845	832	841	805	728	864	0
793	771	922	883	845	832	841	805	728	864	937	0
771	922	883	845	832	841	805	728	864	937	868	0
922	883	845	832	841	805	728	864	937	868	848	0
883	845	832	841	805	728	864	937	868	848	817	0
845	832	841	805	728	864	937	868	848	817	767	0
832	841	805	728	864	937	868	848	817	767	918	0
841	805	728	864	937	868	848	817	767	918	880	0
805	728	864	937	868	848	817	767	918	880	852	0
728	864	937	868	848	817	767	918	880	852	836	0
864	937	868	848	817	767	918	880	852	836	837	0
937	868	848	817	767	918	880	852	836	837	802	0
868	848	817	767	918	880	852	836	837	802	692	0
848	817	767	918	880	852	836	837	802	692	728	0
817	767	918	880	852	836	837	802	692	728	650	0
767	918	880	852	836	837	802	692	728	650	696	0
918	880	852	836	837	802	692	728	650	696	732	0
880	852	836	837	802	692	728	650	696	732	871	0
852	836	837	802	692	728	650	696	732	871	845	0
836	837	802	692	728	650	696	732	871	845	840	0
837	802	692	728	650	696	732	871	845	840	817	0
802	692	728	650	696	732	871	845	840	817	798	0
692	728	650	696	732	871	845	840	817	798	801	0
728	650	696	732	871	845	840	817	798	801	736	0
650	696	732	871	845	840	817	798	801	736	688	0
696	732	871	845	840	817	798	801	736	688	728	0
732	871	845	840	817	798	801	736	688	728	514	0
871	845	840	817	798	801	736	688	728	514	1151	0
845	840	817	798	801	736	688	728	514	1151	891	0
840	817	798	801	736	688	728	514	1151	891	818	0
817	798	801	736	688	728	514	1151	891	818	805	0
798	801	736	688	728	514	1151	891	818	805	759	1
801	736	688	728	514	1151	891	818	805	759	692	0
736	688	728	514	1151	891	818	805	759	692	724	0
688	728	514	1151	891	818	805	759	692	724	802	0
728	514	1151	891	818	805	759	692	724	802	879	0
514	1151	891	818	805	759	692	724	802	879	844	0
1151	891	818	805	759	692	724	802	879	844	860	0
891	818	805	759	692	724	802	879	844	860	845	0
818	805	759	692	724	802	879	844	860	845	747	0
805	759	692	724	802	879	844	860	845	747	704	0
759	692	724	802	879	844	860	845	747	704	708	0
692	724	802	879	844	860	845	747	704	708	743	0
724	802	879	844	860	845	747	704	708	743	856	0
802	879	844	860	845	747	704	708	743	856	845	0
879	844	860	845	747	704	708	743	856	845	829	0
844	860	845	747	704	708	743	856	845	829	809	0
860	845	747	704	708	743	856	845	829	809	805	0
845	747	704	708	743	856	845	829	809	805	748	0
747	704	708	743	856	845	829	809	805	748	677	0
704	708	743	856	845	829	809	805	748	677	680	0
708	743	856	845	829	809	805	748	677	680	705	0
743	856	845	829	809	805	748	677	680	705	864	0
856	845	829	809	805	748	677	680	705	864	852	0
845	829	809	805	748	677	680	705	864	852	856	0
829	809	805	748	677	680	705	864	852	856	829	0
809	805	748	677	680	705	864	852	856	829	758	0
805	748	677	680	705	864	852	856	829	758	708	0
748	677	680	705	864	852	856	829	758	708	716	0
677	680	705	864	852	856	829	758	708	716	880	0
680	705	864	852	856	829	758	708	716	880	875	0
705	864	852	856	829	758	708	716	880	875	860	0
864	852	856	829	758	708	716	880	875	860	852	0
852	856	829	758	708	716	880	875	860	852	763	0
856	829	758	708	716	880	875	860	852	763	704	0
829	758	708	716	880	875	860	852	763	704	747	0
758	708	716	880	875	860	852	763	704	747	899	0
708	716	880	875	860	852	763	704	747	899	895	0
716	880	875	860	852	763	704	747	899	895	510	0
880	875	860	852	763	704	747	899	895	510	1171	0
875	860	852	763	704	747	899	895	510	1171	790	0
860	852	763	704	747	899	895	510	1171	790	712	0
852	763	704	747	899	895	510	1171	790	712	712	0
763	704	747	899	895	510	1171	790	712	712	778	1
704	747	899	895	510	1171	790	712	712	778	895	0
747	899	895	510	1171	790	712	712	778	895	841	0
899	895	510	1171	790	712	712	778	895	841	809	0
895	510	1171	790	712	712	778	895	841	809	809	0
510	1171	790	712	712	778	895	841	809	809	798	0
1171	790	712	712	778	895	841	809	809	798	805	0
790	712	712	778	895	841	809	809	798	805	759	0
712	712	778	895	841	809	809	798	805	759	673	0
712	778	895	841	809	809	798	805	759	673	705	0
778	895	841	809	809	798	805	759	673	705	766	0
895	841	809	809	798	805	759	673	705	766	852	0
841	809	809	798	805	759	673	705	766	852	837	0
809	809	798	805	759	673	705	766	852	837	856	0
809	798	805	759	673	705	766	852	837	856	840	0
798	805	759	673	705	766	852	837	856	840	771	0
805	759	673	705	766	852	837	856	840	771	696	0
759	673	705	766	852	837	856	840	771	696	693	0
673	705	766	852	837	856	840	771	696	693	766	0
705	766	852	837	856	840	771	696	693	766	845	0
766	852	837	856	840	771	696	693	766	845	836	0
852	837	856	840	771	696	693	766	845	836	829	0
837	856	840	771	696	693	766	845	836	829	813	0
856	840	771	696	693	766	845	836	829	813	802	0
840	771	696	693	766	845	836	829	813	802	767	0
771	696	693	766	845	836	829	813	802	767	684	0
696	693	766	845	836	829	813	802	767	684	697	0
693	766	845	836	829	813	802	767	684	697	727	0
766	845	836	829	813	802	767	684	697	727	845	0
845	836	829	813	802	767	684	697	727	845	829	0
836	829	813	802	767	684	697	727	845	829	825	0
829	813	802	767	684	697	727	845	829	825	817	0
813	802	767	684	697	727	845	829	825	817	797	0
802	767	684	697	727	845	829	825	817	797	790	0
767	684	697	727	845	829	825	817	797	790	732	0
684	697	727	845	829	825	817	797	790	732	665	0
697	727	845	829	825	817	797	790	732	665	677	0
727	845	829	825	817	797	790	732	665	677	743	0
