i-5	i-4	i-3	i-2	i-1	i+0	i+1	i+2	i+3	i+4	i+5	Filter
1296	872	856	941	973	482	705	969	513	813	1397	1
872	856	941	973	482	705	969	513	813	1397	452	0
856	941	973	482	705	969	513	813	1397	452	922	0
941	973	482	705	969	513	813	1397	452	922	1292	1
973	482	705	969	513	813	1397	452	922	1292	447	0
482	705	969	513	813	1397	452	922	1292	447	673	0
705	969	513	813	1397	452	922	1292	447	673	907	1
969	513	813	1397	452	922	1292	447	673	907	980	0
513	813	1397	452	922	1292	447	673	907	980	440	0
813	1397	452	922	1292	447	673	907	980	440	693	1
1397	452	922	1292	447	673	907	980	440	693	1008	0
452	922	1292	447	673	907	980	440	693	1008	521	0
922	1292	447	673	907	980	440	693	1008	521	1638	0
1292	447	673	907	980	440	693	1008	521	1638	463	1
447	673	907	980	440	693	1008	521	1638	463	708	0
673	907	980	440	693	1008	521	1638	463	708	973	0
907	980	440	693	1008	521	1638	463	708	973	553	1
980	440	693	1008	521	1638	463	708	973	553	665	0
440	693	1008	521	1638	463	708	973	553	665	1420	1
693	1008	521	1638	463	708	973	553	665	1420	452	0
1008	521	1638	463	708	973	553	665	1420	452	875	0
521	1638	463	708	973	553	665	1420	452	875	1202	1
1638	463	708	973	553	665	1420	452	875	1202	444	0
463	708	973	553	665	1420	452	875	1202	444	634	0
708	973	553	665	1420	452	875	1202	444	634	977	1
973	553	665	1420	452	875	1202	444	634	977	599	0
553	665	1420	452	875	1202	444	634	977	599	693	0
665	1420	452	875	1202	444	634	977	599	693	1358	1
1420	452	875	1202	444	634	977	599	693	1358	443	0
452	875	1202	444	634	977	599	693	1358	443	743	0
875	1202	444	634	977	599	693	1358	443	743	1137	1
1202	444	634	977	599	693	1358	443	743	1137	474	0
444	634	977	599	693	1358	443	743	1137	474	740	0
634	977	599	693	1358	443	743	1137	474	740	1256	1
977	599	693	1358	443	743	1137	474	740	1256	448	0
599	693	1358	443	743	1137	474	740	1256	448	646	0
693	1358	443	743	1137	474	740	1256	448	646	938	1
1358	443	743	1137	474	740	1256	448	646	938	1466	0
443	743	1137	474	740	1256	448	646	938	1466	1300	0
743	1137	474	740	1256	448	646	938	1466	1300	1183	1
1137	474	740	1256	448	646	938	1466	1300	1183	447	0
474	740	1256	448	646	938	1466	1300	1183	447	615	0
740	1256	448	646	938	1466	1300	1183	447	615	946	0
1256	448	646	938	1466	1300	1183	447	615	946	544	0
448	646	938	1466	1300	1183	447	615	946	544	650	0
646	938	1466	1300	1183	447	615	946	544	650	1187	1
938	1466	1300	1183	447	615	946	544	650	1187	479	0
1466	1300	1183	447	615	946	544	650	1187	479	669	0
1300	1183	447	615	946	544	650	1187	479	669	1004	1
1183	447	615	946	544	650	1187	479	669	1004	529	0
447	615	946	544	650	1187	479	669	1004	529	677	0
615	946	544	650	1187	479	669	1004	529	677	1171	1
946	544	650	1187	479	669	1004	529	677	1171	483	0
544	650	1187	479	669	1004	529	677	1171	483	630	0
650	1187	479	669	1004	529	677	1171	483	630	977	1
1187	479	669	1004	529	677	1171	483	630	977	1334	0
479	669	1004	529	677	1171	483	630	977	1334	1207	0
669	1004	529	677	1171	483	630	977	1334	1207	1058	1
1004	529	677	1171	483	630	977	1334	1207	1058	447	0
529	677	1171	483	630	977	1334	1207	1058	447	619	0
677	1171	483	630	977	1334	1207	1058	447	619	985	0
1171	483	630	977	1334	1207	1058	447	619	985	521	0
483	630	977	1334	1207	1058	447	619	985	521	638	0
630	977	1334	1207	1058	447	619	985	521	638	930	1
977	1334	1207	1058	447	619	985	521	638	930	1035	0
1334	1207	1058	447	619	985	521	638	930	1035	448	0
1207	1058	447	619	985	521	638	930	1035	448	665	1
1058	447	619	985	521	638	930	1035	448	665	887	0
447	619	985	521	638	930	1035	448	665	887	599	0
619	985	521	638	930	1035	448	665	887	599	1424	0
985	521	638	930	1035	448	665	887	599	1424	510	1
521	638	930	1035	448	665	887	599	1424	510	646	0
638	930	1035	448	665	887	599	1424	510	646	809	0
930	1035	448	665	887	599	1424	510	646	809	973	1
1035	448	665	887	599	1424	510	646	809	973	479	0
448	665	887	599	1424	510	646	809	973	479	1381	1
665	887	599	1424	510	646	809	973	479	1381	599	0
887	599	1424	510	646	809	973	479	1381	599	1331	0
599	1424	510	646	809	973	479	1381	599	1331	564	0
1424	510	646	809	973	479	1381	599	1331	564	1331	1
510	646	809	973	479	1381	599	1331	564	1331	584	0
646	809	973	479	1381	599	1331	564	1331	584	1249	1
809	973	479	1381	599	1331	564	1331	584	1249	914	0
973	479	1381	599	1331	564	1331	584	1249	914	483	1
479	1381	599	1331	564	1331	584	1249	914	483	1323	0
1381	599	1331	564	1331	584	1249	914	483	1323	852	1
599	1331	564	1331	584	1249	914	483	1323	852	482	0
1331	564	1331	584	1249	914	483	1323	852	482	1276	0
564	1331	584	1249	914	483	1323	852	482	1276	853	1
1331	584	1249	914	483	1323	852	482	1276	853	470	0
584	1249	914	483	1323	852	482	1276	853	470	1253	0
1249	914	483	1323	852	482	1276	853	470	1253	876	1
914	483	1323	852	482	1276	853	470	1253	876	471	0
483	1323	852	482	1276	853	470	1253	876	471	1276	0
1323	852	482	1276	853	470	1253	876	471	1276	825	1
852	482	1276	853	470	1253	876	471	1276	825	482	0
482	1276	853	470	1253	876	471	1276	825	482	1257	0
1276	853	470	1253	876	471	1276	825	482	1257	872	1
853	470	1253	876	471	1276	825	482	1257	872	467	0
470	1253	876	471	1276	825	482	1257	872	467	1272	0
1253	876	471	1276	825	482	1257	872	467	1272	837	1
876	471	1276	825	482	1257	872	467	1272	837	470	0
471	1276	825	482	1257	872	467	1272	837	470	1242	0
1276	825	482	1257	872	467	1272	837	470	1242	875	1
825	482	1257	872	467	1272	837	470	1242	875	467	0
482	1257	872	467	1272	837	470	1242	875	467	1261	0
1257	872	467	1272	837	470	1242	875	467	1261	879	1
872	467	1272	837	470	1242	875	467	1261	879	463	0
467	1272	837	470	1242	875	467	1261	879	463	1307	0
1272	837	470	1242	875	467	1261	879	463	1307	650	1
837	470	1242	875	467	1261	879	463	1307	650	1121	0
470	1242	875	467	1261	879	463	1307	650	1121	907	0
1242	875	467	1261	879	463	1307	650	1121	907	482	1
875	467	1261	879	463	1307	650	1121	907	482	650	0
467	1261	879	463	1307	650	1121	907	482	650	731	1
1261	879	463	1307	650	1121	907	482	650	731	876	0
879	463	1307	650	1121	907	482	650	731	876	471	0
463	1307	650	1121	907	482	650	731	876	471	1346	1
1307	650	1121	907	482	650	731	876	471	1346	560	0
650	1121	907	482	650	731	876	471	1346	560	1273	0
1121	907	482	650	731	876	471	1346	560	1273	603	0
907	482	650	731	876	471	1346	560	1273	603	1241	1
482	650	731	876	471	1346	560	1273	603	1241	595	0
650	731	876	471	1346	560	1273	603	1241	595	1245	1
731	876	471	1346	560	1273	603	1241	595	1245	615	0
876	471	1346	560	1273	603	1241	595	1245	615	1327	1
471	1346	560	1273	603	1241	595	1245	615	1327	518	0
1346	560	1273	603	1241	595	1245	615	1327	518	1326	1
560	1273	603	1241	595	1245	615	1327	518	1326	572	0
1273	603	1241	595	1245	615	1327	518	1326	572	1281	1
603	1241	595	1245	615	1327	518	1326	572	1281	560	0
1241	595	1245	615	1327	518	1326	572	1281	560	1307	1
595	1245	615	1327	518	1326	572	1281	560	1307	537	0
1245	615	1327	518	1326	572	1281	560	1307	537	1296	1
615	1327	518	1326	572	1281	560	1307	537	1296	619	0
1327	518	1326	572	1281	560	1307	537	1296	619	1280	1
518	1326	572	1281	560	1307	537	1296	619	1280	545	0
1326	572	1281	560	1307	537	1296	619	1280	545	1291	1
572	1281	560	1307	537	1296	619	1280	545	1291	561	0
1281	560	1307	537	1296	619	1280	545	1291	561	1233	1
560	1307	537	1296	619	1280	545	1291	561	1233	903	0
1307	537	1296	619	1280	545	1291	561	1233	903	478	1
537	1296	619	1280	545	1291	561	1233	903	478	1358	0
1296	619	1280	545	1291	561	1233	903	478	1358	537	1
619	1280	545	1291	561	1233	903	478	1358	537	1269	0
1280	545	1291	561	1233	903	478	1358	537	1269	907	0
545	1291	561	1233	903	478	1358	537	1269	907	474	1
1291	561	1233	903	478	1358	537	1269	907	474	1343	0
561	1233	903	478	1358	537	1269	907	474	1343	552	1
1233	903	478	1358	537	1269	907	474	1343	552	1292	0
903	478	1358	537	1269	907	474	1343	552	1292	599	0
478	1358	537	1269	907	474	1343	552	1292	599	1280	1
1358	537	1269	907	474	1343	552	1292	599	1280	557	0
537	1269	907	474	1343	552	1292	599	1280	557	1288	1
1269	907	474	1343	552	1292	599	1280	557	1288	622	0
907	474	1343	552	1292	599	1280	557	1288	622	1230	1
474	1343	552	1292	599	1280	557	1288	622	1230	619	0
1343	552	1292	599	1280	557	1288	622	1230	619	1272	1
552	1292	599	1280	557	1288	622	1230	619	1272	576	0
1292	599	1280	557	1288	622	1230	619	1272	576	1401	1
599	1280	557	1288	622	1230	619	1272	576	1401	513	0
1280	557	1288	622	1230	619	1272	576	1401	513	1374	1
557	1288	622	1230	619	1272	576	1401	513	1374	529	0
1288	622	1230	619	1272	576	1401	513	1374	529	1276	1
622	1230	619	1272	576	1401	513	1374	529	1276	868	0
1230	619	1272	576	1401	513	1374	529	1276	868	482	1
619	1272	576	1401	513	1374	529	1276	868	482	1288	0
1272	576	1401	513	1374	529	1276	868	482	1288	860	1
576	1401	513	1374	529	1276	868	482	1288	860	467	0
1401	513	1374	529	1276	868	482	1288	860	467	1241	0
513	1374	529	1276	868	482	1288	860	467	1241	860	1
1374	529	1276	868	482	1288	860	467	1241	860	475	0
529	1276	868	482	1288	860	467	1241	860	475	1311	0
1276	868	482	1288	860	467	1241	860	475	1311	631	1
868	482	1288	860	467	1241	860	475	1311	631	1171	0
482	1288	860	467	1241	860	475	1311	631	1171	879	0
1288	860	467	1241	860	475	1311	631	1171	879	475	1
860	467	1241	860	475	1311	631	1171	879	475	1303	0
467	1241	860	475	1311	631	1171	879	475	1303	892	1
1241	860	475	1311	631	1171	879	475	1303	892	867	0
860	475	1311	631	1171	879	475	1303	892	867	494	0
475	1311	631	1171	879	475	1303	892	867	494	1288	1
1311	631	1171	879	475	1303	892	867	494	1288	919	0
631	1171	879	475	1303	892	867	494	1288	919	470	0
1171	879	475	1303	892	867	494	1288	919	470	1343	0
879	475	1303	892	867	494	1288	919	470	1343	560	1
475	1303	892	867	494	1288	919	470	1343	560	1238	0
1303	892	867	494	1288	919	470	1343	560	1238	879	0
892	867	494	1288	919	470	1343	560	1238	879	475	1
867	494	1288	919	470	1343	560	1238	879	475	1303	0
494	1288	919	470	1343	560	1238	879	475	1303	907	1
1288	919	470	1343	560	1238	879	475	1303	907	463	0
919	470	1343	560	1238	879	475	1303	907	463	1260	0
470	1343	560	1238	879	475	1303	907	463	1260	856	1
1343	560	1238	879	475	1303	907	463	1260	856	464	0
560	1238	879	475	1303	907	463	1260	856	464	1264	0
1238	879	475	1303	907	463	1260	856	464	1264	876	1
879	475	1303	907	463	1260	856	464	1264	876	459	0
475	1303	907	463	1260	856	464	1264	876	459	1280	0
1303	907	463	1260	856	464	1264	876	459	1280	833	1
907	463	1260	856	464	1264	876	459	1280	833	463	0
463	1260	856	464	1264	876	459	1280	833	463	1256	0
1260	856	464	1264	876	459	1280	833	463	1256	837	1
856	464	1264	876	459	1280	833	463	1256	837	455	0
464	1264	876	459	1280	833	463	1256	837	455	1296	0
1264	876	459	1280	833	463	1256	837	455	1296	887	1
876	459	1280	833	463	1256	837	455	1296	887	459	0
459	1280	833	463	1256	837	455	1296	887	459	1292	0
1280	833	463	1256	837	455	1296	887	459	1292	658	1
833	463	1256	837	455	1296	887	459	1292	658	1159	0
463	1256	837	455	1296	887	459	1292	658	1159	860	0
1256	837	455	1296	887	459	1292	658	1159	860	448	1
837	455	1296	887	459	1292	658	1159	860	448	661	0
455	1296	887	459	1292	658	1159	860	448	661	673	1
1296	887	459	1292	658	1159	860	448	661	673	919	0
887	459	1292	658	1159	860	448	661	673	919	474	0
459	1292	658	1159	860	448	661	673	919	474	1448	1
1292	658	1159	860	448	661	673	919	474	1448	506	0
658	1159	860	448	661	673	919	474	1448	506	1361	1
1159	860	448	661	673	919	474	1448	506	1361	510	0
860	448	661	673	919	474	1448	506	1361	510	1249	1
448	661	673	919	474	1448	506	1361	510	1249	876	0
661	673	919	474	1448	506	1361	510	1249	876	470	1
673	919	474	1448	506	1361	510	1249	876	470	1288	0
919	474	1448	506	1361	510	1249	876	470	1288	576	1
474	1448	506	1361	510	1249	876	470	1288	576	1207	0
1448	506	1361	510	1249	876	470	1288	576	1207	883	0
506	1361	510	1249	876	470	1288	576	1207	883	471	1
1361	510	1249	876	470	1288	576	1207	883	471	1303	0
510	1249	876	470	1288	576	1207	883	471	1303	529	1
1249	876	470	1288	576	1207	883	471	1303	529	1214	0
876	470	1288	576	1207	883	471	1303	529	1214	876	0
470	1288	576	1207	883	471	1303	529	1214	876	463	1
1288	576	1207	883	471	1303	529	1214	876	463	1249	0
576	1207	883	471	1303	529	1214	876	463	1249	844	1
1207	883	471	1303	529	1214	876	463	1249	844	463	0
883	471	1303	529	1214	876	463	1249	844	463	1222	0
471	1303	529	1214	876	463	1249	844	463	1222	837	1
1303	529	1214	876	463	1249	844	463	1222	837	467	0
529	1214	876	463	1249	844	463	1222	837	467	1264	0
1214	876	463	1249	844	463	1222	837	467	1264	837	1
876	463	1249	844	463	1222	837	467	1264	837	463	0
463	1249	844	463	1222	837	467	1264	837	463	1295	0
1249	844	463	1222	837	467	1264	837	463	1295	615	1
844	463	1222	837	467	1264	837	463	1295	615	1241	0
463	1222	837	467	1264	837	463	1295	615	1241	537	0
1222	837	467	1264	837	463	1295	615	1241	537	1285	1
837	467	1264	837	463	1295	615	1241	537	1285	603	0
467	1264	837	463	1295	615	1241	537	1285	603	1342	1
1264	837	463	1295	615	1241	537	1285	603	1342	506	0
837	463	1295	615	1241	537	1285	603	1342	506	1358	1
463	1295	615	1241	537	1285	603	1342	506	1358	517	0
1295	615	1241	537	1285	603	1342	506	1358	517	1195	1
615	1241	537	1285	603	1342	506	1358	517	1195	829	0
1241	537	1285	603	1342	506	1358	517	1195	829	471	1
537	1285	603	1342	506	1358	517	1195	829	471	1182	0
1285	603	1342	506	1358	517	1195	829	471	1182	810	1
603	1342	506	1358	517	1195	829	471	1182	810	478	0
1342	506	1358	517	1195	829	471	1182	810	478	1269	0
506	1358	517	1195	829	471	1182	810	478	1269	844	1
1358	517	1195	829	471	1182	810	478	1269	844	475	0
517	1195	829	471	1182	810	478	1269	844	475	1366	0
1195	829	471	1182	810	478	1269	844	475	1366	517	1
829	471	1182	810	478	1269	844	475	1366	517	1327	0
471	1182	810	478	1269	844	475	1366	517	1327	549	0
1182	810	478	1269	844	475	1366	517	1327	549	1284	1
810	478	1269	844	475	1366	517	1327	549	1284	572	0
478	1269	844	475	1366	517	1327	549	1284	572	1280	1
1269	844	475	1366	517	1327	549	1284	572	1280	560	0
844	475	1366	517	1327	549	1284	572	1280	560	1276	1
475	1366	517	1327	549	1284	572	1280	560	1276	553	0
1366	517	1327	549	1284	572	1280	560	1276	553	1284	1
517	1327	549	1284	572	1280	560	1276	553	1284	564	0
1327	549	1284	572	1280	560	1276	553	1284	564	1269	1
549	1284	572	1280	560	1276	553	1284	564	1269	560	0
1284	572	1280	560	1276	553	1284	564	1269	560	1276	1
572	1280	560	1276	553	1284	564	1269	560	1276	541	0
1280	560	1276	553	1284	564	1269	560	1276	541	1261	1
560	1276	553	1284	564	1269	560	1276	541	1261	906	0
1276	553	1284	564	1269	560	1276	541	1261	906	860	1
553	1284	564	1269	560	1276	541	1261	906	860	491	0
1284	564	1269	560	1276	541	1261	906	860	491	1373	1
564	1269	560	1276	541	1261	906	860	491	1373	510	0
1269	560	1276	541	1261	906	860	491	1373	510	1264	0
560	1276	541	1261	906	860	491	1373	510	1264	876	0
1276	541	1261	906	860	491	1373	510	1264	876	471	1
541	1261	906	860	491	1373	510	1264	876	471	1233	0
1261	906	860	491	1373	510	1264	876	471	1233	837	1
906	860	491	1373	510	1264	876	471	1233	837	471	0
860	491	1373	510	1264	876	471	1233	837	471	1241	0
491	1373	510	1264	876	471	1233	837	471	1241	840	1
1373	510	1264	876	471	1233	837	471	1241	840	467	0
510	1264	876	471	1233	837	471	1241	840	467	1288	0
1264	876	471	1233	837	471	1241	840	467	1288	891	1
876	471	1233	837	471	1241	840	467	1288	891	463	0
471	1233	837	471	1241	840	467	1288	891	463	1273	0
1233	837	471	1241	840	467	1288	891	463	1273	883	1
837	471	1241	840	467	1288	891	463	1273	883	467	0
471	1241	840	467	1288	891	463	1273	883	467	1327	0
1241	840	467	1288	891	463	1273	883	467	1327	533	1
840	467	1288	891	463	1273	883	467	1327	533	1264	0
467	1288	891	463	1273	883	467	1327	533	1264	891	0
1288	891	463	1273	883	467	1327	533	1264	891	475	1
891	463	1273	883	467	1327	533	1264	891	475	1319	0
463	1273	883	467	1327	533	1264	891	475	1319	545	1
1273	883	467	1327	533	1264	891	475	1319	545	1241	0
883	467	1327	533	1264	891	475	1319	545	1241	911	0
467	1327	533	1264	891	475	1319	545	1241	911	471	1
1327	533	1264	891	475	1319	545	1241	911	471	1338	0
533	1264	891	475	1319	545	1241	911	471	1338	529	1
1264	891	475	1319	545	1241	911	471	1338	529	1261	0
891	475	1319	545	1241	911	471	1338	529	1261	899	0
475	1319	545	1241	911	471	1338	529	1261	899	474	1
1319	545	1241	911	471	1338	529	1261	899	474	1331	0
545	1241	911	471	1338	529	1261	899	474	1331	537	1
1241	911	471	1338	529	1261	899	474	1331	537	1269	0
911	471	1338	529	1261	899	474	1331	537	1269	933	0
471	1338	529	1261	899	474	1331	537	1269	933	899	1
1338	529	1261	899	474	1331	537	1269	933	899	475	0
529	1261	899	474	1331	537	1269	933	899	475	1358	1
1261	899	474	1331	537	1269	933	899	475	1358	518	0
899	474	1331	537	1269	933	899	475	1358	518	1322	0
474	1331	537	1269	933	899	475	1358	518	1322	530	0
1331	537	1269	933	899	475	1358	518	1322	530	1237	1
537	1269	933	899	475	1358	518	1322	530	1237	872	0
1269	933	899	475	1358	518	1322	530	1237	872	470	1
933	899	475	1358	518	1322	530	1237	872	470	1296	0
899	475	1358	518	1322	530	1237	872	470	1296	599	1
475	1358	518	1322	530	1237	872	470	1296	599	1242	0
1358	518	1322	530	1237	872	470	1296	599	1242	564	0
518	1322	530	1237	872	470	1296	599	1242	564	1245	1
1322	530	1237	872	470	1296	599	1242	564	1245	891	0
530	1237	872	470	1296	599	1242	564	1245	891	490	1
1237	872	470	1296	599	1242	564	1245	891	490	1347	0
872	470	1296	599	1242	564	1245	891	490	1347	533	1
470	1296	599	1242	564	1245	891	490	1347	533	1245	0
1296	599	1242	564	1245	891	490	1347	533	1245	871	0
599	1242	564	1245	891	490	1347	533	1245	871	475	1
1242	564	1245	891	490	1347	533	1245	871	475	1226	0
564	1245	891	490	1347	533	1245	871	475	1226	821	1
1245	891	490	1347	533	1245	871	475	1226	821	471	0
891	490	1347	533	1245	871	475	1226	821	471	1233	0
490	1347	533	1245	871	475	1226	821	471	1233	817	1
1347	533	1245	871	475	1226	821	471	1233	817	479	0
533	1245	871	475	1226	821	471	1233	817	479	1377	0
1245	871	475	1226	821	471	1233	817	479	1377	522	1
871	475	1226	821	471	1233	817	479	1377	522	1295	0
475	1226	821	471	1233	817	479	1377	522	1295	592	0
1226	821	471	1233	817	479	1377	522	1295	592	1179	1
821	471	1233	817	479	1377	522	1295	592	1179	867	0
471	1233	817	479	1377	522	1295	592	1179	867	471	1
1233	817	479	1377	522	1295	592	1179	867	471	1269	0
817	479	1377	522	1295	592	1179	867	471	1269	860	1
479	1377	522	1295	592	1179	867	471	1269	860	474	0
1377	522	1295	592	1179	867	471	1269	860	474	1319	0
522	1295	592	1179	867	471	1269	860	474	1319	545	1
1295	592	1179	867	471	1269	860	474	1319	545	1288	0
592	1179	867	471	1269	860	474	1319	545	1288	915	0
1179	867	471	1269	860	474	1319	545	1288	915	949	1
867	471	1269	860	474	1319	545	1288	915	949	463	0
471	1269	860	474	1319	545	1288	915	949	463	630	1
1269	860	474	1319	545	1288	915	949	463	630	744	0
860	474	1319	545	1288	915	949	463	630	744	867	0
474	1319	545	1288	915	949	463	630	744	867	479	0
1319	545	1288	915	949	463	630	744	867	479	677	1
545	1288	915	949	463	630	744	867	479	677	833	0
1288	915	949	463	630	744	867	479	677	833	1101	0
915	949	463	630	744	867	479	677	833	1101	451	0
949	463	630	744	867	479	677	833	1101	451	1343	1
463	630	744	867	479	677	833	1101	451	1343	540	0
630	744	867	479	677	833	1101	451	1343	540	1148	0
744	867	479	677	833	1101	451	1343	540	1148	821	0
867	479	677	833	1101	451	1343	540	1148	821	479	1
479	677	833	1101	451	1343	540	1148	821	479	1272	0
677	833	1101	451	1343	540	1148	821	479	1272	895	1
833	1101	451	1343	540	1148	821	479	1272	895	475	0
1101	451	1343	540	1148	821	479	1272	895	475	1381	0
451	1343	540	1148	821	479	1272	895	475	1381	522	1
1343	540	1148	821	479	1272	895	475	1381	522	1303	0
540	1148	821	479	1272	895	475	1381	522	1303	899	0
1148	821	479	1272	895	475	1381	522	1303	899	922	1
821	479	1272	895	475	1381	522	1303	899	922	471	0
479	1272	895	475	1381	522	1303	899	922	471	654	1
1272	895	475	1381	522	1303	899	922	471	654	801	0
895	475	1381	522	1303	899	922	471	654	801	946	0
475	1381	522	1303	899	922	471	654	801	946	478	0
1381	522	1303	899	922	471	654	801	946	478	658	1
522	1303	899	922	471	654	801	946	478	658	879	0
1303	899	922	471	654	801	946	478	658	879	631	0
899	922	471	654	801	946	478	658	879	631	867	0
922	471	654	801	946	478	658	879	631	867	1436	1
471	654	801	946	478	658	879	631	867	1436	475	0
654	801	946	478	658	879	631	867	1436	475	615	0
801	946	478	658	879	631	867	1436	475	615	875	1
946	478	658	879	631	867	1436	475	615	875	852	0
478	658	879	631	867	1436	475	615	875	852	483	0
658	879	631	867	1436	475	615	875	852	483	1163	1
879	631	867	1436	475	615	875	852	483	1163	778	0
631	867	1436	475	615	875	852	483	1163	778	487	0
867	1436	475	615	875	852	483	1163	778	487	1054	0
1436	475	615	875	852	483	1163	778	487	1054	740	1
475	615	875	852	483	1163	778	487	1054	740	548	0
615	875	852	483	1163	778	487	1054	740	548	876	0
875	852	483	1163	778	487	1054	740	548	876	696	1
852	483	1163	778	487	1054	740	548	876	696	720	0
483	1163	778	487	1054	740	548	876	696	720	517	0
1163	778	487	1054	740	548	876	696	720	517	981	1
778	487	1054	740	548	876	696	720	517	981	743	0
487	1054	740	548	876	696	720	517	981	743	529	0
1054	740	548	876	696	720	517	981	743	529	961	0
740	548	876	696	720	517	981	743	529	961	748	1
548	876	696	720	517	981	743	529	961	748	696	0
876	696	720	517	981	743	529	961	748	696	821	0
696	720	517	981	743	529	961	748	696	821	755	1
720	517	981	743	529	961	748	696	821	755	739	0
517	981	743	529	961	748	696	821	755	739	537	0
981	743	529	961	748	696	821	755	739	537	969	1
743	529	961	748	696	821	755	739	537	969	747	0
529	961	748	696	821	755	739	537	969	747	720	0
961	748	696	821	755	739	537	969	747	720	518	0
748	696	821	755	739	537	969	747	720	518	875	1
696	821	755	739	537	969	747	720	518	875	700	0
821	755	739	537	969	747	720	518	875	700	670	0
755	739	537	969	747	720	518	875	700	670	502	0
739	537	969	747	720	518	875	700	670	502	821	1
537	969	747	720	518	875	700	670	502	821	649	0
969	747	720	518	875	700	670	502	821	649	642	0
747	720	518	875	700	670	502	821	649	642	619	0
720	518	875	700	670	502	821	649	642	619	662	1
518	875	700	670	502	821	649	642	619	662	661	0
875	700	670	502	821	649	642	619	662	661	693	0
700	670	502	821	649	642	619	662	661	693	677	0
670	502	821	649	642	619	662	661	693	677	906	0
502	821	649	642	619	662	661	693	677	906	798	0
821	649	642	619	662	661	693	677	906	798	833	0
649	642	619	662	661	693	677	906	798	833	482	0
642	619	662	661	693	677	906	798	833	482	1269	1
619	662	661	693	677	906	798	833	482	1269	828	0
662	661	693	677	906	798	833	482	1269	828	506	0
661	693	677	906	798	833	482	1269	828	506	1245	0
693	677	906	798	833	482	1269	828	506	1245	860	1
677	906	798	833	482	1269	828	506	1245	860	502	0
906	798	833	482	1269	828	506	1245	860	502	1257	0
798	833	482	1269	828	506	1245	860	502	1257	883	1
833	482	1269	828	506	1245	860	502	1257	883	487	0
482	1269	828	506	1245	860	502	1257	883	487	1338	0
1269	828	506	1245	860	502	1257	883	487	1338	891	1
828	506	1245	860	502	1257	883	487	1338	891	483	0
506	1245	860	502	1257	883	487	1338	891	483	1366	0
1245	860	502	1257	883	487	1338	891	483	1366	883	1
860	502	1257	883	487	1338	891	483	1366	883	506	0
502	1257	883	487	1338	891	483	1366	883	506	1420	0
1257	883	487	1338	891	483	1366	883	506	1420	529	1
883	487	1338	891	483	1366	883	506	1420	529	1405	0
487	1338	891	483	1366	883	506	1420	529	1405	576	0
1338	891	483	1366	883	506	1420	529	1405	576	1319	1
891	483	1366	883	506	1420	529	1405	576	1319	638	0
483	1366	883	506	1420	529	1405	576	1319	638	1303	1
1366	883	506	1420	529	1405	576	1319	638	1303	584	0
883	506	1420	529	1405	576	1319	638	1303	584	1432	1
506	1420	529	1405	576	1319	638	1303	584	1432	510	0
1420	529	1405	576	1319	638	1303	584	1432	510	665	1
529	1405	576	1319	638	1303	584	1432	510	665	739	0
1405	576	1319	638	1303	584	1432	510	665	739	1024	1
576	1319	638	1303	584	1432	510	665	739	1024	490	0
1319	638	1303	584	1432	510	665	739	1024	490	724	1
638	1303	584	1432	510	665	739	1024	490	724	953	0
1303	584	1432	510	665	739	1024	490	724	953	1051	0
584	1432	510	665	739	1024	490	724	953	1051	447	0
1432	510	665	739	1024	490	724	953	1051	447	747	1
510	665	739	1024	490	724	953	1051	447	747	1000	0
665	739	1024	490	724	953	1051	447	747	1000	502	0
739	1024	490	724	953	1051	447	747	1000	502	825	0
1024	490	724	953	1051	447	747	1000	502	825	988	1
490	724	953	1051	447	747	1000	502	825	988	518	0
724	953	1051	447	747	1000	502	825	988	518	731	0
953	1051	447	747	1000	502	825	988	518	731	1222	1
1051	447	747	1000	502	825	988	518	731	1222	475	0
447	747	1000	502	825	988	518	731	1222	475	657	0
747	1000	502	825	988	518	731	1222	475	657	1242	1
1000	502	825	988	518	731	1222	475	657	1242	474	0
502	825	988	518	731	1222	475	657	1242	474	759	0
825	988	518	731	1222	475	657	1242	474	759	1272	1
988	518	731	1222	475	657	1242	474	759	1272	467	0
518	731	1222	475	657	1242	474	759	1272	467	635	0
731	1222	475	657	1242	474	759	1272	467	635	1241	1
1222	475	657	1242	474	759	1272	467	635	1241	478	0
475	657	1242	474	759	1272	467	635	1241	478	689	0
657	1242	474	759	1272	467	635	1241	478	689	1199	1
1242	474	759	1272	467	635	1241	478	689	1199	478	0
474	759	1272	467	635	1241	478	689	1199	478	623	0
759	1272	467	635	1241	478	689	1199	478	623	1163	1
1272	467	635	1241	478	689	1199	478	623	1163	510	0
467	635	1241	478	689	1199	478	623	1163	510	739	0
635	1241	478	689	1199	478	623	1163	510	739	1187	1
1241	478	689	1199	478	623	1163	510	739	1187	483	0
478	689	1199	478	623	1163	510	739	1187	483	634	0
689	1199	478	623	1163	510	739	1187	483	634	1128	1
1199	478	623	1163	510	739	1187	483	634	1128	518	0
478	623	1163	510	739	1187	483	634	1128	518	696	0
623	1163	510	739	1187	483	634	1128	518	696	1117	1
1163	510	739	1187	483	634	1128	518	696	1117	521	0
510	739	1187	483	634	1128	518	696	1117	521	635	0
739	1187	483	634	1128	518	696	1117	521	635	933	1
1187	483	634	1128	518	696	1117	521	635	933	627	0
483	634	1128	518	696	1117	521	635	933	627	1385	0
634	1128	518	696	1117	521	635	933	627	1385	545	1
