i-5	i-4	i-3	i-2	i-1	i+0	i+1	i+2	i+3	i+4	i+5	Filter
949	517	1343	930	521	1393	969	510	1319	930	525	0
517	1343	930	521	1393	969	510	1319	930	525	1288	0
1343	930	521	1393	969	510	1319	930	525	1288	887	1
930	521	1393	969	510	1319	930	525	1288	887	541	0
521	1393	969	510	1319	930	525	1288	887	541	1261	0
1393	969	510	1319	930	525	1288	887	541	1261	883	1
969	510	1319	930	525	1288	887	541	1261	883	533	0
510	1319	930	525	1288	887	541	1261	883	533	1245	0
1319	930	525	1288	887	541	1261	883	533	1245	899	1
930	525	1288	887	541	1261	883	533	1245	899	557	0
525	1288	887	541	1261	883	533	1245	899	557	1260	0
1288	887	541	1261	883	533	1245	899	557	1260	915	1
887	541	1261	883	533	1245	899	557	1260	915	525	0
541	1261	883	533	1245	899	557	1260	915	525	1358	0
1261	883	533	1245	899	557	1260	915	525	1358	961	1
883	533	1245	899	557	1260	915	525	1358	961	521	0
533	1245	899	557	1260	915	525	1358	961	521	1327	0
1245	899	557	1260	915	525	1358	961	521	1327	915	1
899	557	1260	915	525	1358	961	521	1327	915	529	0
557	1260	915	525	1358	961	521	1327	915	529	1327	0
1260	915	525	1358	961	521	1327	915	529	1327	926	1
915	525	1358	961	521	1327	915	529	1327	926	525	0
525	1358	961	521	1327	915	529	1327	926	525	1307	0
1358	961	521	1327	915	529	1327	926	525	1307	930	1
961	521	1327	915	529	1327	926	525	1307	930	530	0
521	1327	915	529	1327	926	525	1307	930	530	1373	0
1327	915	529	1327	926	525	1307	930	530	1373	957	1
915	529	1327	926	525	1307	930	530	1373	957	514	0
529	1327	926	525	1307	930	530	1373	957	514	1358	0
1327	926	525	1307	930	530	1373	957	514	1358	969	1
926	525	1307	930	530	1373	957	514	1358	969	513	0
525	1307	930	530	1373	957	514	1358	969	513	1374	0
1307	930	530	1373	957	514	1358	969	513	1374	977	1
930	530	1373	957	514	1358	969	513	1374	977	505	0
530	1373	957	514	1358	969	513	1374	977	505	1358	0
1373	957	514	1358	969	513	1374	977	505	1358	1004	1
957	514	1358	969	513	1374	977	505	1358	1004	506	0
514	1358	969	513	1374	977	505	1358	1004	506	1385	0
1358	969	513	1374	977	505	1358	1004	506	1385	958	1
969	513	1374	977	505	1358	1004	506	1385	958	505	0
513	1374	977	505	1358	1004	506	1385	958	505	1389	0
1374	977	505	1358	1004	506	1385	958	505	1389	962	1
977	505	1358	1004	506	1385	958	505	1389	962	513	0
505	1358	1004	506	1385	958	505	1389	962	513	1385	0
1358	1004	506	1385	958	505	1389	962	513	1385	1016	1
1004	506	1385	958	505	1389	962	513	1385	1016	977	0
506	1385	958	505	1389	962	513	1385	1016	977	1035	0
1385	958	505	1389	962	513	1385	1016	977	1035	1050	1
958	505	1389	962	513	1385	1016	977	1035	1050	1090	0
505	1389	962	513	1385	1016	977	1035	1050	1090	1011	0
1389	962	513	1385	1016	977	1035	1050	1090	1011	973	0
962	513	1385	1016	977	1035	1050	1090	1011	973	981	0
513	1385	1016	977	1035	1050	1090	1011	973	981	1004	0
1385	1016	977	1035	1050	1090	1011	973	981	1004	505	0
1016	977	1035	1050	1090	1011	973	981	1004	505	1413	0
977	1035	1050	1090	1011	973	981	1004	505	1413	1035	0
1035	1050	1090	1011	973	981	1004	505	1413	1035	1023	0
1050	1090	1011	973	981	1004	505	1413	1035	1023	996	0
1090	1011	973	981	1004	505	1413	1035	1023	996	958	1
1011	973	981	1004	505	1413	1035	1023	996	958	988	0
973	981	1004	505	1413	1035	1023	996	958	988	525	0
981	1004	505	1413	1035	1023	996	958	988	525	1401	0
1004	505	1413	1035	1023	996	958	988	525	1401	977	0
505	1413	1035	1023	996	958	988	525	1401	977	1000	0
1413	1035	1023	996	958	988	525	1401	977	1000	965	0
1035	1023	996	958	988	525	1401	977	1000	965	1011	1
1023	996	958	988	525	1401	977	1000	965	1011	915	0
996	958	988	525	1401	977	1000	965	1011	915	1000	0
958	988	525	1401	977	1000	965	1011	915	1000	1027	0
988	525	1401	977	1000	965	1011	915	1000	1027	1031	0
525	1401	977	1000	965	1011	915	1000	1027	1031	996	0
1401	977	1000	965	1011	915	1000	1027	1031	996	1023	0
977	1000	965	1011	915	1000	1027	1031	996	1023	1024	0
1000	965	1011	915	1000	1027	1031	996	1023	1024	1011	0
965	1011	915	1000	1027	1031	996	1023	1024	1011	969	0
1011	915	1000	1027	1031	996	1023	1024	1011	969	993	0
915	1000	1027	1031	996	1023	1024	1011	969	993	525	0
1000	1027	1031	996	1023	1024	1011	969	993	525	1420	0
1027	1031	996	1023	1024	1011	969	993	525	1420	992	0
1031	996	1023	1024	1011	969	993	525	1420	992	989	0
996	1023	1024	1011	969	993	525	1420	992	989	1019	0
1023	1024	1011	969	993	525	1420	992	989	1019	1008	1
1024	1011	969	993	525	1420	992	989	1019	1008	988	0
1011	969	993	525	1420	992	989	1019	1008	988	1055	0
969	993	525	1420	992	989	1019	1008	988	1055	1085	0
993	525	1420	992	989	1019	1008	988	1055	1085	1066	0
525	1420	992	989	1019	1008	988	1055	1085	1066	1055	0
1420	992	989	1019	1008	988	1055	1085	1066	1055	1085	0
992	989	1019	1008	988	1055	1085	1066	1055	1085	1067	0
989	1019	1008	988	1055	1085	1066	1055	1085	1067	1042	0
1019	1008	988	1055	1085	1066	1055	1085	1067	1042	510	0
1008	988	1055	1085	1066	1055	1085	1067	1042	510	1467	0
988	1055	1085	1066	1055	1085	1067	1042	510	1467	1082	0
1055	1085	1066	1055	1085	1067	1042	510	1467	1082	1058	0
1085	1066	1055	1085	1067	1042	510	1467	1082	1058	1066	0
1066	1055	1085	1067	1042	510	1467	1082	1058	1066	1051	1
1055	1085	1067	1042	510	1467	1082	1058	1066	1051	1066	0
1085	1067	1042	510	1467	1082	1058	1066	1051	1066	502	0
1067	1042	510	1467	1082	1058	1066	1051	1066	502	1393	0
1042	510	1467	1082	1058	1066	1051	1066	502	1393	981	0
510	1467	1082	1058	1066	1051	1066	502	1393	981	949	0
1467	1082	1058	1066	1051	1066	502	1393	981	949	945	0
1082	1058	1066	1051	1066	502	1393	981	949	945	965	1
1058	1066	1051	1066	502	1393	981	949	945	965	946	0
1066	1051	1066	502	1393	981	949	945	965	946	988	0
1051	1066	502	1393	981	949	945	965	946	988	1035	0
1066	502	1393	981	949	945	965	946	988	1035	1059	0
502	1393	981	949	945	965	946	988	1035	1059	1035	0
1393	981	949	945	965	946	988	1035	1059	1035	1062	0
981	949	945	965	946	988	1035	1059	1035	1062	1082	0
949	945	965	946	988	1035	1059	1035	1062	1082	1066	0
945	965	946	988	1035	1059	1035	1062	1082	1066	1058	0
965	946	988	1035	1059	1035	1062	1082	1066	1058	1059	0
946	988	1035	1059	1035	1062	1082	1066	1058	1059	1077	0
988	1035	1059	1035	1062	1082	1066	1058	1059	1077	1105	0
1035	1059	1035	1062	1082	1066	1058	1059	1077	1105	1059	0
1059	1035	1062	1082	1066	1058	1059	1077	1105	1059	665	0
1035	1062	1082	1066	1058	1059	1077	1105	1059	665	1409	0
1062	1082	1066	1058	1059	1077	1105	1059	665	1409	1039	0
1082	1066	1058	1059	1077	1105	1059	665	1409	1039	1066	0
1066	1058	1059	1077	1105	1059	665	1409	1039	1066	1066	0
1058	1059	1077	1105	1059	665	1409	1039	1066	1066	1000	1
1059	1077	1105	1059	665	1409	1039	1066	1066	1000	922	0
1077	1105	1059	665	1409	1039	1066	1066	1000	922	595	0
1105	1059	665	1409	1039	1066	1066	1000	922	595	1249	0
1059	665	1409	1039	1066	1066	1000	922	595	1249	907	0
665	1409	1039	1066	1066	1000	922	595	1249	907	553	0
1409	1039	1066	1066	1000	922	595	1249	907	553	1256	0
1039	1066	1066	1000	922	595	1249	907	553	1256	954	1
1066	1066	1000	922	595	1249	907	553	1256	954	521	0
1066	1000	922	595	1249	907	553	1256	954	521	1276	0
1000	922	595	1249	907	553	1256	954	521	1276	884	1
922	595	1249	907	553	1256	954	521	1276	884	560	0
595	1249	907	553	1256	954	521	1276	884	560	1226	0
1249	907	553	1256	954	521	1276	884	560	1226	879	1
907	553	1256	954	521	1276	884	560	1226	879	560	0
553	1256	954	521	1276	884	560	1226	879	560	1214	0
1256	954	521	1276	884	560	1226	879	560	1214	930	1
954	521	1276	884	560	1226	879	560	1214	930	572	0
521	1276	884	560	1226	879	560	1214	930	572	1358	0
1276	884	560	1226	879	560	1214	930	572	1358	1008	1
884	560	1226	879	560	1214	930	572	1358	1008	518	0
560	1226	879	560	1214	930	572	1358	1008	518	1396	0
1226	879	560	1214	930	572	1358	1008	518	1396	989	1
879	560	1214	930	572	1358	1008	518	1396	989	513	0
560	1214	930	572	1358	1008	518	1396	989	513	1370	0
1214	930	572	1358	1008	518	1396	989	513	1370	992	1
930	572	1358	1008	518	1396	989	513	1370	992	514	0
572	1358	1008	518	1396	989	513	1370	992	514	1300	0
1358	1008	518	1396	989	513	1370	992	514	1300	863	1
1008	518	1396	989	513	1370	992	514	1300	863	565	0
518	1396	989	513	1370	992	514	1300	863	565	1190	0
1396	989	513	1370	992	514	1300	863	565	1190	903	1
989	513	1370	992	514	1300	863	565	1190	903	549	0
513	1370	992	514	1300	863	565	1190	903	549	1299	0
1370	992	514	1300	863	565	1190	903	549	1299	977	1
992	514	1300	863	565	1190	903	549	1299	977	529	0
514	1300	863	565	1190	903	549	1299	977	529	1377	0
1300	863	565	1190	903	549	1299	977	529	1377	1024	1
863	565	1190	903	549	1299	977	529	1377	1024	510	0
565	1190	903	549	1299	977	529	1377	1024	510	1377	0
1190	903	549	1299	977	529	1377	1024	510	1377	984	1
903	549	1299	977	529	1377	1024	510	1377	984	510	0
549	1299	977	529	1377	1024	510	1377	984	510	1393	0
1299	977	529	1377	1024	510	1377	984	510	1393	969	1
977	529	1377	1024	510	1377	984	510	1393	969	510	0
529	1377	1024	510	1377	984	510	1393	969	510	1358	0
1377	1024	510	1377	984	510	1393	969	510	1358	937	1
1024	510	1377	984	510	1393	969	510	1358	937	518	0
510	1377	984	510	1393	969	510	1358	937	518	1303	0
1377	984	510	1393	969	510	1358	937	518	1303	942	1
984	510	1393	969	510	1358	937	518	1303	942	529	0
510	1393	969	510	1358	937	518	1303	942	529	1327	0
1393	969	510	1358	937	518	1303	942	529	1327	930	1
969	510	1358	937	518	1303	942	529	1327	930	529	0
510	1358	937	518	1303	942	529	1327	930	529	1335	0
1358	937	518	1303	942	529	1327	930	529	1335	926	1
937	518	1303	942	529	1327	930	529	1335	926	525	0
518	1303	942	529	1327	930	529	1335	926	525	1358	0
1303	942	529	1327	930	529	1335	926	525	1358	965	1
942	529	1327	930	529	1335	926	525	1358	965	510	0
529	1327	930	529	1335	926	525	1358	965	510	1350	0
1327	930	529	1335	926	525	1358	965	510	1350	860	1
930	529	1335	926	525	1358	965	510	1350	860	537	0
529	1335	926	525	1358	965	510	1350	860	537	1210	0
1335	926	525	1358	965	510	1350	860	537	1210	895	1
926	525	1358	965	510	1350	860	537	1210	895	545	0
525	1358	965	510	1350	860	537	1210	895	545	1280	0
1358	965	510	1350	860	537	1210	895	545	1280	942	1
965	510	1350	860	537	1210	895	545	1280	942	537	0
510	1350	860	537	1210	895	545	1280	942	537	1342	0
1350	860	537	1210	895	545	1280	942	537	1342	965	1
860	537	1210	895	545	1280	942	537	1342	965	517	0
537	1210	895	545	1280	942	537	1342	965	517	1409	0
1210	895	545	1280	942	537	1342	965	517	1409	1000	1
895	545	1280	942	537	1342	965	517	1409	1000	506	0
545	1280	942	537	1342	965	517	1409	1000	506	1405	0
1280	942	537	1342	965	517	1409	1000	506	1405	1035	1
942	537	1342	965	517	1409	1000	506	1405	1035	1027	0
537	1342	965	517	1409	1000	506	1405	1035	1027	1035	0
1342	965	517	1409	1000	506	1405	1035	1027	1035	1054	1
965	517	1409	1000	506	1405	1035	1027	1035	1054	1070	0
517	1409	1000	506	1405	1035	1027	1035	1054	1070	1039	0
1409	1000	506	1405	1035	1027	1035	1054	1070	1039	1024	0
1000	506	1405	1035	1027	1035	1054	1070	1039	1024	972	0
506	1405	1035	1027	1035	1054	1070	1039	1024	972	973	0
1405	1035	1027	1035	1054	1070	1039	1024	972	973	529	0
1035	1027	1035	1054	1070	1039	1024	972	973	529	1378	0
1027	1035	1054	1070	1039	1024	972	973	529	1378	957	0
1035	1054	1070	1039	1024	972	973	529	1378	957	510	0
1054	1070	1039	1024	972	973	529	1378	957	510	1369	0
1070	1039	1024	972	973	529	1378	957	510	1369	981	1
1039	1024	972	973	529	1378	957	510	1369	981	513	0
1024	972	973	529	1378	957	510	1369	981	513	1374	0
972	973	529	1378	957	510	1369	981	513	1374	946	1
973	529	1378	957	510	1369	981	513	1374	946	517	0
529	1378	957	510	1369	981	513	1374	946	517	1374	0
1378	957	510	1369	981	513	1374	946	517	1374	953	1
957	510	1369	981	513	1374	946	517	1374	953	517	0
510	1369	981	513	1374	946	517	1374	953	517	1374	0
1369	981	513	1374	946	517	1374	953	517	1374	945	1
981	513	1374	946	517	1374	953	517	1374	945	514	0
513	1374	946	517	1374	953	517	1374	945	514	1381	0
1374	946	517	1374	953	517	1374	945	514	1381	961	1
946	517	1374	953	517	1374	945	514	1381	961	514	0
517	1374	953	517	1374	945	514	1381	961	514	1362	0
1374	953	517	1374	945	514	1381	961	514	1362	977	1
953	517	1374	945	514	1381	961	514	1362	977	513	0
517	1374	945	514	1381	961	514	1362	977	513	1393	0
1374	945	514	1381	961	514	1362	977	513	1393	985	1
945	514	1381	961	514	1362	977	513	1393	985	509	0
514	1381	961	514	1362	977	513	1393	985	509	1347	0
1381	961	514	1362	977	513	1393	985	509	1347	914	1
961	514	1362	977	513	1393	985	509	1347	914	529	0
514	1362	977	513	1393	985	509	1347	914	529	1253	0
1362	977	513	1393	985	509	1347	914	529	1253	883	1
977	513	1393	985	509	1347	914	529	1253	883	530	0
513	1393	985	509	1347	914	529	1253	883	530	1237	0
1393	985	509	1347	914	529	1253	883	530	1237	895	1
985	509	1347	914	529	1253	883	530	1237	895	556	0
509	1347	914	529	1253	883	530	1237	895	556	1242	0
1347	914	529	1253	883	530	1237	895	556	1242	887	1
914	529	1253	883	530	1237	895	556	1242	887	545	0
529	1253	883	530	1237	895	556	1242	887	545	1287	0
1253	883	530	1237	895	556	1242	887	545	1287	938	1
883	530	1237	895	556	1242	887	545	1287	938	541	0
530	1237	895	556	1242	887	545	1287	938	541	1307	0
1237	895	556	1242	887	545	1287	938	541	1307	946	1
895	556	1242	887	545	1287	938	541	1307	946	533	0
556	1242	887	545	1287	938	541	1307	946	533	1358	0
1242	887	545	1287	938	541	1307	946	533	1358	973	1
887	545	1287	938	541	1307	946	533	1358	973	517	0
545	1287	938	541	1307	946	533	1358	973	517	1386	0
1287	938	541	1307	946	533	1358	973	517	1386	972	1
938	541	1307	946	533	1358	973	517	1386	972	514	0
541	1307	946	533	1358	973	517	1386	972	514	1373	0
1307	946	533	1358	973	517	1386	972	514	1373	934	1
946	533	1358	973	517	1386	972	514	1373	934	526	0
533	1358	973	517	1386	972	514	1373	934	526	1334	0
1358	973	517	1386	972	514	1373	934	526	1334	973	1
973	517	1386	972	514	1373	934	526	1334	973	521	0
517	1386	972	514	1373	934	526	1334	973	521	1331	0
1386	972	514	1373	934	526	1334	973	521	1331	942	1
972	514	1373	934	526	1334	973	521	1331	942	529	0
514	1373	934	526	1334	973	521	1331	942	529	1338	0
1373	934	526	1334	973	521	1331	942	529	1338	919	1
934	526	1334	973	521	1331	942	529	1338	919	525	0
526	1334	973	521	1331	942	529	1338	919	525	1269	0
1334	973	521	1331	942	529	1338	919	525	1269	887	1
973	521	1331	942	529	1338	919	525	1269	887	525	0
521	1331	942	529	1338	919	525	1269	887	525	1249	0
1331	942	529	1338	919	525	1269	887	525	1249	907	1
942	529	1338	919	525	1269	887	525	1249	907	552	0
529	1338	919	525	1269	887	525	1249	907	552	1265	0
1338	919	525	1269	887	525	1249	907	552	1265	949	1
919	525	1269	887	525	1249	907	552	1265	949	518	0
525	1269	887	525	1249	907	552	1265	949	518	1354	0
1269	887	525	1249	907	552	1265	949	518	1354	922	1
887	525	1249	907	552	1265	949	518	1354	922	529	0
525	1249	907	552	1265	949	518	1354	922	529	1288	0
1249	907	552	1265	949	518	1354	922	529	1288	876	1
907	552	1265	949	518	1354	922	529	1288	876	529	0
552	1265	949	518	1354	922	529	1288	876	529	1268	0
1265	949	518	1354	922	529	1288	876	529	1268	903	1
949	518	1354	922	529	1288	876	529	1268	903	552	0
518	1354	922	529	1288	876	529	1268	903	552	1269	0
1354	922	529	1288	876	529	1268	903	552	1269	918	1
922	529	1288	876	529	1268	903	552	1269	918	522	0
529	1288	876	529	1268	903	552	1269	918	522	1323	0
1288	876	529	1268	903	552	1269	918	522	1323	937	1
876	529	1268	903	552	1269	918	522	1323	937	529	0
529	1268	903	552	1269	918	522	1323	937	529	1331	0
1268	903	552	1269	918	522	1323	937	529	1331	899	1
903	552	1269	918	522	1323	937	529	1331	899	537	0
552	1269	918	522	1323	937	529	1331	899	537	1296	0
1269	918	522	1323	937	529	1331	899	537	1296	941	1
918	522	1323	937	529	1331	899	537	1296	941	518	0
522	1323	937	529	1331	899	537	1296	941	518	1358	0
1323	937	529	1331	899	537	1296	941	518	1358	965	1
937	529	1331	899	537	1296	941	518	1358	965	513	0
529	1331	899	537	1296	941	518	1358	965	513	1409	0
1331	899	537	1296	941	518	1358	965	513	1409	1008	1
899	537	1296	941	518	1358	965	513	1409	1008	502	0
537	1296	941	518	1358	965	513	1409	1008	502	1377	0
1296	941	518	1358	965	513	1409	1008	502	1377	1000	1
941	518	1358	965	513	1409	1008	502	1377	1000	506	0
518	1358	965	513	1409	1008	502	1377	1000	506	1374	0
1358	965	513	1409	1008	502	1377	1000	506	1374	953	1
965	513	1409	1008	502	1377	1000	506	1374	953	506	0
513	1409	1008	502	1377	1000	506	1374	953	506	1342	0
1409	1008	502	1377	1000	506	1374	953	506	1342	934	1
1008	502	1377	1000	506	1374	953	506	1342	934	521	0
502	1377	1000	506	1374	953	506	1342	934	521	1273	0
1377	1000	506	1374	953	506	1342	934	521	1273	910	1
1000	506	1374	953	506	1342	934	521	1273	910	514	0
506	1374	953	506	1342	934	521	1273	910	514	1303	0
1374	953	506	1342	934	521	1273	910	514	1303	911	1
953	506	1342	934	521	1273	910	514	1303	911	533	0
506	1342	934	521	1273	910	514	1303	911	533	1311	0
1342	934	521	1273	910	514	1303	911	533	1311	919	1
934	521	1273	910	514	1303	911	533	1311	919	525	0
521	1273	910	514	1303	911	533	1311	919	525	1334	0
1273	910	514	1303	911	533	1311	919	525	1334	938	1
910	514	1303	911	533	1311	919	525	1334	938	518	0
514	1303	911	533	1311	919	525	1334	938	518	1280	0
1303	911	533	1311	919	525	1334	938	518	1280	934	1
911	533	1311	919	525	1334	938	518	1280	934	517	0
533	1311	919	525	1334	938	518	1280	934	517	1284	0
1311	919	525	1334	938	518	1280	934	517	1284	895	1
919	525	1334	938	518	1280	934	517	1284	895	533	0
525	1334	938	518	1280	934	517	1284	895	533	1343	0
1334	938	518	1280	934	517	1284	895	533	1343	906	1
938	518	1280	934	517	1284	895	533	1343	906	526	0
518	1280	934	517	1284	895	533	1343	906	526	1315	0
1280	934	517	1284	895	533	1343	906	526	1315	906	1
934	517	1284	895	533	1343	906	526	1315	906	533	0
517	1284	895	533	1343	906	526	1315	906	533	1257	0
1284	895	533	1343	906	526	1315	906	533	1257	887	1
895	533	1343	906	526	1315	906	533	1257	887	530	0
533	1343	906	526	1315	906	533	1257	887	530	1237	0
1343	906	526	1315	906	533	1257	887	530	1237	860	1
906	526	1315	906	533	1257	887	530	1237	860	564	0
526	1315	906	533	1257	887	530	1237	860	564	1191	0
1315	906	533	1257	887	530	1237	860	564	1191	871	1
906	533	1257	887	530	1237	860	564	1191	871	561	0
533	1257	887	530	1237	860	564	1191	871	561	1210	0
1257	887	530	1237	860	564	1191	871	561	1210	930	1
887	530	1237	860	564	1191	871	561	1210	930	556	0
530	1237	860	564	1191	871	561	1210	930	556	1319	0
1237	860	564	1191	871	561	1210	930	556	1319	930	1
860	564	1191	871	561	1210	930	556	1319	930	533	0
564	1191	871	561	1210	930	556	1319	930	533	1354	0
1191	871	561	1210	930	556	1319	930	533	1354	954	1
871	561	1210	930	556	1319	930	533	1354	954	521	0
561	1210	930	556	1319	930	533	1354	954	521	1381	0
1210	930	556	1319	930	533	1354	954	521	1381	981	1
930	556	1319	930	533	1354	954	521	1381	981	510	0
556	1319	930	533	1354	954	521	1381	981	510	1315	0
1319	930	533	1354	954	521	1381	981	510	1315	895	1
930	533	1354	954	521	1381	981	510	1315	895	533	0
533	1354	954	521	1381	981	510	1315	895	533	1237	0
1354	954	521	1381	981	510	1315	895	533	1237	876	1
954	521	1381	981	510	1315	895	533	1237	876	537	0
521	1381	981	510	1315	895	533	1237	876	537	1237	0
1381	981	510	1315	895	533	1237	876	537	1237	918	1
981	510	1315	895	533	1237	876	537	1237	918	549	0
510	1315	895	533	1237	876	537	1237	918	549	1300	0
1315	895	533	1237	876	537	1237	918	549	1300	953	1
895	533	1237	876	537	1237	918	549	1300	953	510	0
533	1237	876	537	1237	918	549	1300	953	510	1342	0
1237	876	537	1237	918	549	1300	953	510	1342	949	1
876	537	1237	918	549	1300	953	510	1342	949	518	0
537	1237	918	549	1300	953	510	1342	949	518	1311	0
1237	918	549	1300	953	510	1342	949	518	1311	899	1
918	549	1300	953	510	1342	949	518	1311	899	533	0
549	1300	953	510	1342	949	518	1311	899	533	1280	0
1300	953	510	1342	949	518	1311	899	533	1280	899	1
953	510	1342	949	518	1311	899	533	1280	899	518	0
510	1342	949	518	1311	899	533	1280	899	518	1241	0
1342	949	518	1311	899	533	1280	899	518	1241	903	1
949	518	1311	899	533	1280	899	518	1241	903	548	0
518	1311	899	533	1280	899	518	1241	903	548	1308	0
1311	899	533	1280	899	518	1241	903	548	1308	902	1
899	533	1280	899	518	1241	903	548	1308	902	537	0
533	1280	899	518	1241	903	548	1308	902	537	1335	0
1280	899	518	1241	903	548	1308	902	537	1335	918	1
899	518	1241	903	548	1308	902	537	1335	918	537	0
518	1241	903	548	1308	902	537	1335	918	537	1319	0
1241	903	548	1308	902	537	1335	918	537	1319	950	1
903	548	1308	902	537	1335	918	537	1319	950	525	0
548	1308	902	537	1335	918	537	1319	950	525	1362	0
1308	902	537	1335	918	537	1319	950	525	1362	996	1
902	537	1335	918	537	1319	950	525	1362	996	506	0
537	1335	918	537	1319	950	525	1362	996	506	1366	0
1335	918	537	1319	950	525	1362	996	506	1366	961	1
918	537	1319	950	525	1362	996	506	1366	961	509	0
537	1319	950	525	1362	996	506	1366	961	509	1339	0
1319	950	525	1362	996	506	1366	961	509	1339	922	1
950	525	1362	996	506	1366	961	509	1339	922	521	0
525	1362	996	506	1366	961	509	1339	922	521	1304	0
1362	996	506	1366	961	509	1339	922	521	1304	949	1
996	506	1366	961	509	1339	922	521	1304	949	506	0
506	1366	961	509	1339	922	521	1304	949	506	1358	0
1366	961	509	1339	922	521	1304	949	506	1358	961	1
961	509	1339	922	521	1304	949	506	1358	961	510	0
509	1339	922	521	1304	949	506	1358	961	510	1300	0
1339	922	521	1304	949	506	1358	961	510	1300	898	1
922	521	1304	949	506	1358	961	510	1300	898	530	0
521	1304	949	506	1358	961	510	1300	898	530	1225	0
1304	949	506	1358	961	510	1300	898	530	1225	868	1
949	506	1358	961	510	1300	898	530	1225	868	545	0
506	1358	961	510	1300	898	530	1225	868	545	1214	0
1358	961	510	1300	898	530	1225	868	545	1214	887	1
961	510	1300	898	530	1225	868	545	1214	887	552	0
510	1300	898	530	1225	868	545	1214	887	552	1327	0
1300	898	530	1225	868	545	1214	887	552	1327	957	1
898	530	1225	868	545	1214	887	552	1327	957	522	0
530	1225	868	545	1214	887	552	1327	957	522	1416	0
1225	868	545	1214	887	552	1327	957	522	1416	1008	1
868	545	1214	887	552	1327	957	522	1416	1008	502	0
545	1214	887	552	1327	957	522	1416	1008	502	1385	0
1214	887	552	1327	957	522	1416	1008	502	1385	1004	1
887	552	1327	957	522	1416	1008	502	1385	1004	502	0
552	1327	957	522	1416	1008	502	1385	1004	502	1370	0
1327	957	522	1416	1008	502	1385	1004	502	1370	972	1
957	522	1416	1008	502	1385	1004	502	1370	972	502	0
522	1416	1008	502	1385	1004	502	1370	972	502	1386	0
