i-5	i-4	i-3	i-2	i-1	i+0	i+1	i+2	i+3	i+4	i+5	Filter
486	471	471	459	455	448	451	447	448	459	471	0
471	471	459	455	448	451	447	448	459	471	482	0
471	459	455	448	451	447	448	459	471	482	487	0
459	455	448	451	447	448	459	471	482	487	506	0
455	448	451	447	448	459	471	482	487	506	498	0
448	451	447	448	459	471	482	487	506	498	494	0
451	447	448	459	471	482	487	506	498	494	482	0
447	448	459	471	482	487	506	498	494	482	487	0
448	459	471	482	487	506	498	494	482	487	478	0
459	471	482	487	506	498	494	482	487	478	498	0
471	482	487	506	498	494	482	487	478	498	502	0
482	487	506	498	494	482	487	478	498	502	494	0
487	506	498	494	482	487	478	498	502	494	495	0
506	498	494	482	487	478	498	502	494	495	478	0
498	494	482	487	478	498	502	494	495	478	475	0
494	482	487	478	498	502	494	495	478	475	463	0
482	487	478	498	502	494	495	478	475	463	459	0
487	478	498	502	494	495	478	475	463	459	455	0
478	498	502	494	495	478	475	463	459	455	421	0
498	502	494	495	478	475	463	459	455	421	486	0
502	494	495	478	475	463	459	455	421	486	455	0
494	495	478	475	463	459	455	421	486	455	455	0
495	478	475	463	459	455	421	486	455	455	464	0
478	475	463	459	455	421	486	455	455	464	478	1
475	463	459	455	421	486	455	455	464	478	463	0
463	459	455	421	486	455	455	464	478	463	467	0
459	455	421	486	455	455	464	478	463	467	506	0
455	421	486	455	455	464	478	463	467	506	471	0
421	486	455	455	464	478	463	467	506	471	482	0
486	455	455	464	478	463	467	506	471	482	483	0
455	455	464	478	463	467	506	471	482	483	486	1
455	464	478	463	467	506	471	482	483	486	498	0
464	478	463	467	506	471	482	483	486	498	459	0
478	463	467	506	471	482	483	486	498	459	522	0
463	467	506	471	482	483	486	498	459	522	494	0
467	506	471	482	483	486	498	459	522	494	478	0
506	471	482	483	486	498	459	522	494	478	479	0
471	482	483	486	498	459	522	494	478	479	479	1
482	483	486	498	459	522	494	478	479	479	467	0
483	486	498	459	522	494	478	479	479	467	466	0
486	498	459	522	494	478	479	479	467	466	491	0
498	459	522	494	478	479	479	467	466	491	474	0
459	522	494	478	479	479	467	466	491	474	475	0
522	494	478	479	479	467	466	491	474	475	490	0
494	478	479	479	467	466	491	474	475	490	491	1
478	479	479	467	466	491	474	475	490	491	486	0
479	479	467	466	491	474	475	490	491	486	494	0
479	467	466	491	474	475	490	491	486	494	494	0
467	466	491	474	475	490	491	486	494	494	483	0
466	491	474	475	490	491	486	494	494	483	479	0
491	474	475	490	491	486	494	494	483	479	470	0
474	475	490	491	486	494	494	483	479	470	393	0
475	490	491	486	494	494	483	479	470	393	549	0
490	491	486	494	494	483	479	470	393	549	475	0
491	486	494	494	483	479	470	393	549	475	459	0
486	494	494	483	479	470	393	549	475	459	459	0
494	494	483	479	470	393	549	475	459	459	471	1
494	483	479	470	393	549	475	459	459	471	471	0
483	479	470	393	549	475	459	459	471	471	435	0
479	470	393	549	475	459	459	471	471	435	510	0
470	393	549	475	459	459	471	471	435	510	467	0
393	549	475	459	459	471	471	435	510	467	467	0
549	475	459	459	471	471	435	510	467	467	471	0
475	459	459	471	471	435	510	467	467	471	447	1
459	459	471	471	435	510	467	467	471	447	452	0
459	471	471	435	510	467	467	471	447	452	428	0
471	471	435	510	467	467	471	447	452	428	463	0
471	435	510	467	467	471	447	452	428	463	451	0
435	510	467	467	471	447	452	428	463	451	448	0
510	467	467	471	447	452	428	463	451	448	354	0
467	467	471	447	452	428	463	451	448	354	548	1
467	471	447	452	428	463	451	448	354	548	455	0
471	447	452	428	463	451	448	354	548	455	452	0
447	452	428	463	451	448	354	548	455	452	451	0
452	428	463	451	448	354	548	455	452	451	455	1
428	463	451	448	354	548	455	452	451	455	460	0
463	451	448	354	548	455	452	451	455	460	467	0
451	448	354	548	455	452	451	455	460	467	466	0
448	354	548	455	452	451	455	460	467	466	467	0
354	548	455	452	451	455	460	467	466	467	475	0
548	455	452	451	455	460	467	466	467	475	471	0
455	452	451	455	460	467	466	467	475	471	479	0
452	451	455	460	467	466	467	475	471	479	478	0
451	455	460	467	466	467	475	471	479	478	483	0
455	460	467	466	467	475	471	479	478	483	354	0
460	467	466	467	475	471	479	478	483	354	630	0
467	466	467	475	471	479	478	483	354	630	486	0
466	467	475	471	479	478	483	354	630	486	487	0
467	475	471	479	478	483	354	630	486	487	482	0
475	471	479	478	483	354	630	486	487	482	494	1
471	479	478	483	354	630	486	487	482	494	491	0
479	478	483	354	630	486	487	482	494	491	509	0
478	483	354	630	486	487	482	494	491	509	502	0
483	354	630	486	487	482	494	491	509	502	526	0
354	630	486	487	482	494	491	509	502	526	572	0
630	486	487	482	494	491	509	502	526	572	576	0
486	487	482	494	491	509	502	526	572	576	533	0
487	482	494	491	509	502	526	572	576	533	583	0
482	494	491	509	502	526	572	576	533	583	366	0
494	491	509	502	526	572	576	533	583	366	763	0
491	509	502	526	572	576	533	583	366	763	490	0
509	502	526	572	576	533	583	366	763	490	564	0
502	526	572	576	533	583	366	763	490	564	514	0
526	572	576	533	583	366	763	490	564	514	506	1
572	576	533	583	366	763	490	564	514	506	509	0
576	533	583	366	763	490	564	514	506	509	506	1
533	583	366	763	490	564	514	506	509	506	525	0
583	366	763	490	564	514	506	509	506	525	518	0
366	763	490	564	514	506	509	506	525	518	584	0
763	490	564	514	506	509	506	525	518	584	474	0
490	564	514	506	509	506	525	518	584	474	744	0
564	514	506	509	506	525	518	584	474	744	548	0
514	506	509	506	525	518	584	474	744	548	564	0
506	509	506	525	518	584	474	744	548	564	592	0
509	506	525	518	584	474	744	548	564	592	545	1
506	525	518	584	474	744	548	564	592	545	575	0
525	518	584	474	744	548	564	592	545	575	541	0
518	584	474	744	548	564	592	545	575	541	545	0
584	474	744	548	564	592	545	575	541	545	541	0
474	744	548	564	592	545	575	541	545	541	549	0
744	548	564	592	545	575	541	545	541	549	490	0
548	564	592	545	575	541	545	541	549	490	580	0
564	592	545	575	541	545	541	549	490	580	529	0
592	545	575	541	545	541	549	490	580	529	525	0
545	575	541	545	541	549	490	580	529	525	498	0
575	541	545	541	549	490	580	529	525	498	541	1
541	545	541	549	490	580	529	525	498	541	517	0
545	541	549	490	580	529	525	498	541	517	518	0
541	549	490	580	529	525	498	541	517	518	525	0
549	490	580	529	525	498	541	517	518	525	545	1
490	580	529	525	498	541	517	518	525	545	533	0
580	529	525	498	541	517	518	525	545	533	564	0
529	525	498	541	517	518	525	545	533	564	568	0
525	498	541	517	518	525	545	533	564	568	533	0
498	541	517	518	525	545	533	564	568	533	549	0
541	517	518	525	545	533	564	568	533	549	549	0
517	518	525	545	533	564	568	533	549	549	541	0
518	525	545	533	564	568	533	549	549	541	529	0
525	545	533	564	568	533	549	549	541	529	529	0
545	533	564	568	533	549	549	541	529	529	525	0
533	564	568	533	549	549	541	529	529	525	533	0
564	568	533	549	549	541	529	529	525	533	514	0
568	533	549	549	541	529	529	525	533	514	634	0
533	549	549	541	529	529	525	533	514	634	580	0
549	549	541	529	529	525	533	514	634	580	533	0
549	541	529	529	525	533	514	634	580	533	545	0
541	529	529	525	533	514	634	580	533	545	548	1
529	529	525	533	514	634	580	533	545	548	557	0
529	525	533	514	634	580	533	545	548	557	548	0
525	533	514	634	580	533	545	548	557	548	588	0
533	514	634	580	533	545	548	557	548	588	475	0
514	634	580	533	545	548	557	548	588	475	657	0
634	580	533	545	548	557	548	588	475	657	596	0
580	533	545	548	557	548	588	475	657	596	576	0
533	545	548	557	548	588	475	657	596	576	412	0
545	548	557	548	588	475	657	596	576	412	693	1
548	557	548	588	475	657	596	576	412	693	544	0
557	548	588	475	657	596	576	412	693	544	526	0
548	588	475	657	596	576	412	693	544	526	435	0
588	475	657	596	576	412	693	544	526	435	580	1
475	657	596	576	412	693	544	526	435	580	506	0
657	596	576	412	693	544	526	435	580	506	506	0
596	576	412	693	544	526	435	580	506	506	607	0
576	412	693	544	526	435	580	506	506	607	572	1
412	693	544	526	435	580	506	506	607	572	634	0
693	544	526	435	580	506	506	607	572	634	658	0
544	526	435	580	506	506	607	572	634	658	696	1
526	435	580	506	506	607	572	634	658	696	420	0
435	580	506	506	607	572	634	658	696	420	962	0
580	506	506	607	572	634	658	696	420	962	396	0
506	506	607	572	634	658	696	420	962	396	829	0
506	607	572	634	658	696	420	962	396	829	498	0
607	572	634	658	696	420	962	396	829	498	634	1
572	634	658	696	420	962	396	829	498	634	537	0
634	658	696	420	962	396	829	498	634	537	537	1
658	696	420	962	396	829	498	634	537	537	553	0
696	420	962	396	829	498	634	537	537	553	560	1
420	962	396	829	498	634	537	537	553	560	611	0
962	396	829	498	634	537	537	553	560	611	634	0
396	829	498	634	537	537	553	560	611	634	654	0
829	498	634	537	537	553	560	611	634	654	455	0
498	634	537	537	553	560	611	634	654	455	934	0
634	537	537	553	560	611	634	654	455	934	405	0
537	537	553	560	611	634	654	455	934	405	821	0
537	553	560	611	634	654	455	934	405	821	475	0
553	560	611	634	654	455	934	405	821	475	638	1
560	611	634	654	455	934	405	821	475	638	548	0
611	634	654	455	934	405	821	475	638	548	526	1
634	654	455	934	405	821	475	638	548	526	583	0
654	455	934	405	821	475	638	548	526	583	631	1
455	934	405	821	475	638	548	526	583	631	470	0
934	405	821	475	638	548	526	583	631	470	856	0
405	821	475	638	548	526	583	631	470	856	456	1
821	475	638	548	526	583	631	470	856	456	774	0
475	638	548	526	583	631	470	856	456	774	483	0
638	548	526	583	631	470	856	456	774	483	649	1
548	526	583	631	470	856	456	774	483	649	553	0
526	583	631	470	856	456	774	483	649	553	517	1
583	631	470	856	456	774	483	649	553	517	600	0
631	470	856	456	774	483	649	553	517	600	548	1
470	856	456	774	483	649	553	517	600	548	588	0
856	456	774	483	649	553	517	600	548	588	626	0
456	774	483	649	553	517	600	548	588	626	642	1
774	483	649	553	517	600	548	588	626	642	417	0
483	649	553	517	600	548	588	626	642	417	871	0
649	553	517	600	548	588	626	642	417	871	432	0
553	517	600	548	588	626	642	417	871	432	689	0
517	600	548	588	626	642	417	871	432	689	533	0
600	548	588	626	642	417	871	432	689	533	537	1
548	588	626	642	417	871	432	689	533	537	533	0
588	626	642	417	871	432	689	533	537	533	564	1
626	642	417	871	432	689	533	537	533	564	599	0
642	417	871	432	689	533	537	533	564	599	557	1
417	871	432	689	533	537	533	564	599	557	622	0
871	432	689	533	537	533	564	599	557	622	530	0
432	689	533	537	533	564	599	557	622	530	692	0
689	533	537	533	564	599	557	622	530	692	568	0
533	537	533	564	599	557	622	530	692	568	572	0
537	533	564	599	557	622	530	692	568	572	557	0
533	564	599	557	622	530	692	568	572	557	548	1
564	599	557	622	530	692	568	572	557	548	417	0
599	557	622	530	692	568	572	557	548	417	723	0
557	622	530	692	568	572	557	548	417	723	506	0
622	530	692	568	572	557	548	417	723	506	588	0
530	692	568	572	557	548	417	723	506	588	545	0
692	568	572	557	548	417	723	506	588	545	521	1
568	572	557	548	417	723	506	588	545	521	603	0
572	557	548	417	723	506	588	545	521	603	549	1
557	548	417	723	506	588	545	521	603	549	521	0
548	417	723	506	588	545	521	603	549	521	611	0
417	723	506	588	545	521	603	549	521	611	576	1
723	506	588	545	521	603	549	521	611	576	475	0
506	588	545	521	603	549	521	611	576	475	657	0
588	545	521	603	549	521	611	576	475	657	568	1
545	521	603	549	521	611	576	475	657	568	455	0
521	603	549	521	611	576	475	657	568	455	670	0
603	549	521	611	576	475	657	568	455	670	552	1
549	521	611	576	475	657	568	455	670	552	545	0
521	611	576	475	657	568	455	670	552	545	339	0
611	576	475	657	568	455	670	552	545	339	894	1
576	475	657	568	455	670	552	545	339	894	456	0
475	657	568	455	670	552	545	339	894	456	692	0
657	568	455	670	552	545	339	894	456	692	561	1
568	455	670	552	545	339	894	456	692	561	447	1
455	670	552	545	339	894	456	692	561	447	677	0
670	552	545	339	894	456	692	561	447	677	545	1
552	545	339	894	456	692	561	447	677	545	490	0
545	339	894	456	692	561	447	677	545	490	631	0
339	894	456	692	561	447	677	545	490	631	575	1
894	456	692	561	447	677	545	490	631	575	639	0
456	692	561	447	677	545	490	631	575	639	669	0
692	561	447	677	545	490	631	575	639	669	708	1
561	447	677	545	490	631	575	639	669	708	696	0
447	677	545	490	631	575	639	669	708	696	709	0
677	545	490	631	575	639	669	708	696	709	677	0
545	490	631	575	639	669	708	696	709	677	618	0
490	631	575	639	669	708	696	709	677	618	627	0
631	575	639	669	708	696	709	677	618	627	626	0
575	639	669	708	696	709	677	618	627	626	611	0
639	669	708	696	709	677	618	627	626	611	428	0
669	708	696	709	677	618	627	626	611	428	771	0
708	696	709	677	618	627	626	611	428	771	502	0
696	709	677	618	627	626	611	428	771	502	669	0
709	677	618	627	626	611	428	771	502	669	560	0
677	618	627	626	611	428	771	502	669	560	432	1
618	627	626	611	428	771	502	669	560	432	697	0
627	626	611	428	771	502	669	560	432	697	564	1
626	611	428	771	502	669	560	432	697	564	451	0
611	428	771	502	669	560	432	697	564	451	755	0
428	771	502	669	560	432	697	564	451	755	545	1
771	502	669	560	432	697	564	451	755	545	669	0
502	669	560	432	697	564	451	755	545	669	591	0
669	560	432	697	564	451	755	545	669	591	506	1
560	432	697	564	451	755	545	669	591	506	872	0
432	697	564	451	755	545	669	591	506	872	436	1
697	564	451	755	545	669	591	506	872	436	817	0
564	451	755	545	669	591	506	872	436	817	498	0
451	755	545	669	591	506	872	436	817	498	689	1
755	545	669	591	506	872	436	817	498	689	564	0
545	669	591	506	872	436	817	498	689	564	408	1
669	591	506	872	436	817	498	689	564	408	782	0
591	506	872	436	817	498	689	564	408	782	545	1
506	872	436	817	498	689	564	408	782	545	619	0
872	436	817	498	689	564	408	782	545	619	622	0
436	817	498	689	564	408	782	545	619	622	565	1
817	498	689	564	408	782	545	619	622	565	828	0
498	689	564	408	782	545	619	622	565	828	487	1
689	564	408	782	545	619	622	565	828	487	895	0
564	408	782	545	619	622	565	828	487	895	432	0
408	782	545	619	622	565	828	487	895	432	840	1
782	545	619	622	565	828	487	895	432	840	494	0
545	619	622	565	828	487	895	432	840	494	697	1
619	622	565	828	487	895	432	840	494	697	568	0
622	565	828	487	895	432	840	494	697	568	416	1
565	828	487	895	432	840	494	697	568	416	755	0
828	487	895	432	840	494	697	568	416	755	580	1
487	895	432	840	494	697	568	416	755	580	451	0
895	432	840	494	697	568	416	755	580	451	860	0
432	840	494	697	568	416	755	580	451	860	463	1
840	494	697	568	416	755	580	451	860	463	786	0
494	697	568	416	755	580	451	860	463	786	502	0
697	568	416	755	580	451	860	463	786	502	658	1
568	416	755	580	451	860	463	786	502	658	579	0
416	755	580	451	860	463	786	502	658	579	592	1
755	580	451	860	463	786	502	658	579	592	401	0
580	451	860	463	786	502	658	579	592	401	937	1
451	860	463	786	502	658	579	592	401	937	436	0
860	463	786	502	658	579	592	401	937	436	833	0
463	786	502	658	579	592	401	937	436	833	490	0
786	502	658	579	592	401	937	436	833	490	689	1
502	658	579	592	401	937	436	833	490	689	580	0
658	579	592	401	937	436	833	490	689	580	533	1
579	592	401	937	436	833	490	689	580	533	716	0
592	401	937	436	833	490	689	580	533	716	587	1
401	937	436	833	490	689	580	533	716	587	487	0
937	436	833	490	689	580	533	716	587	487	984	0
436	833	490	689	580	533	716	587	487	984	412	1
833	490	689	580	533	716	587	487	984	412	997	0
490	689	580	533	716	587	487	984	412	997	408	0
689	580	533	716	587	487	984	412	997	408	837	1
580	533	716	587	487	984	412	997	408	837	494	0
533	716	587	487	984	412	997	408	837	494	692	1
716	587	487	984	412	997	408	837	494	692	569	0
587	487	984	412	997	408	837	494	692	569	509	1
487	984	412	997	408	837	494	692	569	509	732	0
984	412	997	408	837	494	692	569	509	732	591	1
412	997	408	837	494	692	569	509	732	591	677	0
997	408	837	494	692	569	509	732	591	677	701	0
408	837	494	692	569	509	732	591	677	701	451	1
837	494	692	569	509	732	591	677	701	451	1051	0
494	692	569	509	732	591	677	701	451	1051	400	0
692	569	509	732	591	677	701	451	1051	400	891	0
569	509	732	591	677	701	451	1051	400	891	448	0
509	732	591	677	701	451	1051	400	891	448	759	1
732	591	677	701	451	1051	400	891	448	759	560	0
591	677	701	451	1051	400	891	448	759	560	560	1
677	701	451	1051	400	891	448	759	560	560	568	0
701	451	1051	400	891	448	759	560	560	568	580	1
451	1051	400	891	448	759	560	560	568	580	650	0
1051	400	891	448	759	560	560	568	580	650	700	0
400	891	448	759	560	560	568	580	650	700	444	0
891	448	759	560	560	568	580	650	700	444	1074	0
448	759	560	560	568	580	650	700	444	1074	401	0
759	560	560	568	580	650	700	444	1074	401	934	0
560	560	568	580	650	700	444	1074	401	934	431	0
560	568	580	650	700	444	1074	401	934	431	759	1
568	580	650	700	444	1074	401	934	431	759	553	0
580	650	700	444	1074	401	934	431	759	553	560	1
650	700	444	1074	401	934	431	759	553	560	549	0
700	444	1074	401	934	431	759	553	560	549	568	1
444	1074	401	934	431	759	553	560	549	568	615	0
1074	401	934	431	759	553	560	549	568	615	634	1
401	934	431	759	553	560	549	568	615	634	665	0
934	431	759	553	560	549	568	615	634	665	677	0
431	759	553	560	549	568	615	634	665	677	693	0
759	553	560	549	568	615	634	665	677	693	436	0
553	560	549	568	615	634	665	677	693	436	875	0
560	549	568	615	634	665	677	693	436	875	451	0
549	568	615	634	665	677	693	436	875	451	845	0
568	615	634	665	677	693	436	875	451	845	490	0
615	634	665	677	693	436	875	451	845	490	689	1
634	665	677	693	436	875	451	845	490	689	572	0
665	677	693	436	875	451	845	490	689	572	576	1
677	693	436	875	451	845	490	689	572	576	646	0
693	436	875	451	845	490	689	572	576	646	544	1
436	875	451	845	490	689	572	576	646	544	817	0
875	451	845	490	689	572	576	646	544	817	518	0
451	845	490	689	572	576	646	544	817	518	872	0
845	490	689	572	576	646	544	817	518	872	490	0
490	689	572	576	646	544	817	518	872	490	801	1
689	572	576	646	544	817	518	872	490	801	522	0
572	576	646	544	817	518	872	490	801	522	685	1
576	646	544	817	518	872	490	801	522	685	599	0
646	544	817	518	872	490	801	522	685	599	595	1
544	817	518	872	490	801	522	685	599	595	736	0
817	518	872	490	801	522	685	599	595	736	622	1
518	872	490	801	522	685	599	595	736	622	463	0
872	490	801	522	685	599	595	736	622	463	1070	0
490	801	522	685	599	595	736	622	463	1070	401	1
801	522	685	599	595	736	622	463	1070	401	907	0
522	685	599	595	736	622	463	1070	401	907	443	0
685	599	595	736	622	463	1070	401	907	443	806	1
599	595	736	622	463	1070	401	907	443	806	513	0
595	736	622	463	1070	401	907	443	806	513	634	1
736	622	463	1070	401	907	443	806	513	634	572	0
622	463	1070	401	907	443	806	513	634	572	467	1
463	1070	401	907	443	806	513	634	572	467	829	0
1070	401	907	443	806	513	634	572	467	829	506	1
401	907	443	806	513	634	572	467	829	506	767	0
907	443	806	513	634	572	467	829	506	767	548	0
443	806	513	634	572	467	829	506	767	548	763	1
806	513	634	572	467	829	506	767	548	763	583	0
513	634	572	467	829	506	767	548	763	583	724	1
634	572	467	829	506	767	548	763	583	724	627	0
572	467	829	506	767	548	763	583	724	627	708	1
467	829	506	767	548	763	583	724	627	708	580	0
829	506	767	548	763	583	724	627	708	580	731	1
506	767	548	763	583	724	627	708	580	731	615	0
767	548	763	583	724	627	708	580	731	615	642	0
548	763	583	724	627	708	580	731	615	642	638	0
763	583	724	627	708	580	731	615	642	638	623	1
583	724	627	708	580	731	615	642	638	623	622	0
724	627	708	580	731	615	642	638	623	622	561	0
627	708	580	731	615	642	638	623	622	561	754	0
708	580	731	615	642	638	623	622	561	754	600	0
580	731	615	642	638	623	622	561	754	600	529	0
731	615	642	638	623	622	561	754	600	529	704	0
615	642	638	623	622	561	754	600	529	704	607	1
642	638	623	622	561	754	600	529	704	607	486	0
638	623	622	561	754	600	529	704	607	486	849	0
623	622	561	754	600	529	704	607	486	849	513	1
622	561	754	600	529	704	607	486	849	513	724	0
561	754	600	529	704	607	486	849	513	724	619	0
754	600	529	704	607	486	849	513	724	619	642	1
600	529	704	607	486	849	513	724	619	642	626	0
529	704	607	486	849	513	724	619	642	626	642	1
704	607	486	849	513	724	619	642	626	642	693	0
607	486	849	513	724	619	642	626	642	693	471	0
486	849	513	724	619	642	626	642	693	471	871	0
849	513	724	619	642	626	642	693	471	871	471	0
513	724	619	642	626	642	693	471	871	471	813	0
724	619	642	626	642	693	471	871	471	813	533	0
619	642	626	642	693	471	871	471	813	533	701	1
642	626	642	693	471	871	471	813	533	701	583	0
626	642	693	471	871	471	813	533	701	583	475	1
642	693	471	871	471	813	533	701	583	475	817	0
693	471	871	471	813	533	701	583	475	817	549	1
471	871	471	813	533	701	583	475	817	549	735	0
871	471	813	533	701	583	475	817	549	735	615	0
471	813	533	701	583	475	817	549	735	615	693	1
813	533	701	583	475	817	549	735	615	693	673	0
533	701	583	475	817	549	735	615	693	673	646	1
701	583	475	817	549	735	615	693	673	646	708	0
583	475	817	549	735	615	693	673	646	708	463	0
475	817	549	735	615	693	673	646	708	463	856	0
817	549	735	615	693	673	646	708	463	856	482	0
549	735	615	693	673	646	708	463	856	482	748	0
735	615	693	673	646	708	463	856	482	748	599	0
615	693	673	646	708	463	856	482	748	599	502	1
693	673	646	708	463	856	482	748	599	502	657	0
673	646	708	463	856	482	748	599	502	657	565	1
646	708	463	856	482	748	599	502	657	565	536	0
708	463	856	482	748	599	502	657	565	536	713	0
463	856	482	748	599	502	657	565	536	713	587	1
856	482	748	599	502	657	565	536	713	587	444	0
482	748	599	502	657	565	536	713	587	444	883	0
748	599	502	657	565	536	713	587	444	883	479	1
599	502	657	565	536	713	587	444	883	479	723	0
502	657	565	536	713	587	444	883	479	723	584	0
657	565	536	713	587	444	883	479	723	584	490	1
565	536	713	587	444	883	479	723	584	490	654	0
536	713	587	444	883	479	723	584	490	654	568	1
713	587	444	883	479	723	584	490	654	568	584	0
587	444	883	479	723	584	490	654	568	584	603	0
444	883	479	723	584	490	654	568	584	603	607	1
883	479	723	584	490	654	568	584	603	607	595	0
479	723	584	490	654	568	584	603	607	595	716	0
723	584	490	654	568	584	603	607	595	716	627	0
584	490	654	568	584	603	607	595	716	627	490	0
490	654	568	584	603	607	595	716	627	490	817	0
654	568	584	603	607	595	716	627	490	817	517	1
568	584	603	607	595	716	627	490	817	517	740	0
584	603	607	595	716	627	490	817	517	740	595	0
603	607	595	716	627	490	817	517	740	595	584	1
607	595	716	627	490	817	517	740	595	584	587	0
595	716	627	490	817	517	740	595	584	587	611	1
716	627	490	817	517	740	595	584	587	611	401	0
627	490	817	517	740	595	584	587	611	401	977	0
490	817	517	740	595	584	587	611	401	977	400	0
817	517	740	595	584	587	611	401	977	400	853	0
517	740	595	584	587	611	401	977	400	853	509	0
740	595	584	587	611	401	977	400	853	509	681	1
595	584	587	611	401	977	400	853	509	681	584	0
584	587	611	401	977	400	853	509	681	584	463	1
587	611	401	977	400	853	509	681	584	463	825	0
611	401	977	400	853	509	681	584	463	825	529	1
401	977	400	853	509	681	584	463	825	529	728	0
977	400	853	509	681	584	463	825	529	728	618	0
400	853	509	681	584	463	825	529	728	618	576	1
853	509	681	584	463	825	529	728	618	576	852	0
509	681	584	463	825	529	728	618	576	852	635	1
681	584	463	825	529	728	618	576	852	635	704	0
584	463	825	529	728	618	576	852	635	704	634	0
463	825	529	728	618	576	852	635	704	634	697	1
825	529	728	618	576	852	635	704	634	697	638	0
529	728	618	576	852	635	704	634	697	638	451	0
728	618	576	852	635	704	634	697	638	451	918	0
618	576	852	635	704	634	697	638	451	918	448	1
576	852	635	704	634	697	638	451	918	448	782	0
852	635	704	634	697	638	451	918	448	782	560	0
635	704	634	697	638	451	918	448	782	560	619	1
704	634	697	638	451	918	448	782	560	619	591	0
634	697	638	451	918	448	782	560	619	591	533	1
697	638	451	918	448	782	560	619	591	533	806	0
638	451	918	448	782	560	619	591	533	806	580	1
451	918	448	782	560	619	591	533	806	580	825	0
918	448	782	560	619	591	533	806	580	825	564	0
448	782	560	619	591	533	806	580	825	564	821	1
782	560	619	591	533	806	580	825	564	821	533	0
560	619	591	533	806	580	825	564	821	533	836	1
619	591	533	806	580	825	564	821	533	836	514	0
591	533	806	580	825	564	821	533	836	514	739	1
533	806	580	825	564	821	533	836	514	739	623	0
806	580	825	564	821	533	836	514	739	623	622	1
580	825	564	821	533	836	514	739	623	622	619	0
825	564	821	533	836	514	739	623	622	619	560	1
564	821	533	836	514	739	623	622	619	560	798	0
821	533	836	514	739	623	622	619	560	798	630	0
533	836	514	739	623	622	619	560	798	630	506	0
836	514	739	623	622	619	560	798	630	506	849	0
514	739	623	622	619	560	798	630	506	849	416	1
739	623	622	619	560	798	630	506	849	416	910	0
623	622	619	560	798	630	506	849	416	910	460	0
622	619	560	798	630	506	849	416	910	460	782	1
619	560	798	630	506	849	416	910	460	782	591	0
560	798	630	506	849	416	910	460	782	591	611	1
798	630	506	849	416	910	460	782	591	611	599	0
630	506	849	416	910	460	782	591	611	599	564	1
506	849	416	910	460	782	591	611	599	564	720	0
849	416	910	460	782	591	611	599	564	720	662	1
416	910	460	782	591	611	599	564	720	662	692	0
910	460	782	591	611	599	564	720	662	692	572	0
460	782	591	611	599	564	720	662	692	572	852	1
782	591	611	599	564	720	662	692	572	852	522	0
591	611	599	564	720	662	692	572	852	522	809	0
611	599	564	720	662	692	572	852	522	809	541	0
599	564	720	662	692	572	852	522	809	541	681	1
564	720	662	692	572	852	522	809	541	681	584	0
720	662	692	572	852	522	809	541	681	584	486	1
662	692	572	852	522	809	541	681	584	486	654	0
692	572	852	522	809	541	681	584	486	654	564	1
572	852	522	809	541	681	584	486	654	564	580	0
852	522	809	541	681	584	486	654	564	580	572	0
522	809	541	681	584	486	654	564	580	572	587	1
809	541	681	584	486	654	564	580	572	587	646	0
541	681	584	486	654	564	580	572	587	646	393	0
681	584	486	654	564	580	572	587	646	393	911	0
584	486	654	564	580	572	587	646	393	911	447	0
486	654	564	580	572	587	646	393	911	447	798	0
654	564	580	572	587	646	393	911	447	798	556	0
564	580	572	587	646	393	911	447	798	556	611	1
580	572	587	646	393	911	447	798	556	611	556	0
572	587	646	393	911	447	798	556	611	556	534	1
587	646	393	911	447	798	556	611	556	534	649	0
646	393	911	447	798	556	611	556	534	649	600	1
393	911	447	798	556	611	556	534	649	600	521	0
911	447	798	556	611	556	534	649	600	521	848	0
447	798	556	611	556	534	649	600	521	848	479	1
798	556	611	556	534	649	600	521	848	479	887	0
556	611	556	534	649	600	521	848	479	887	451	0
611	556	534	649	600	521	848	479	887	451	798	1
556	534	649	600	521	848	479	887	451	798	529	0
534	649	600	521	848	479	887	451	798	529	662	1
649	600	521	848	479	887	451	798	529	662	576	0
600	521	848	479	887	451	798	529	662	576	591	1
521	848	479	887	451	798	529	662	576	591	658	0
848	479	887	451	798	529	662	576	591	658	673	1
479	887	451	798	529	662	576	591	658	673	482	0
887	451	798	529	662	576	591	658	673	482	954	0
451	798	529	662	576	591	658	673	482	954	431	0
798	529	662	576	591	658	673	482	954	431	927	0
529	662	576	591	658	673	482	954	431	927	435	0
662	576	591	658	673	482	954	431	927	435	825	1
576	591	658	673	482	954	431	927	435	825	502	0
591	658	673	482	954	431	927	435	825	502	708	1
658	673	482	954	431	927	435	825	502	708	580	0
673	482	954	431	927	435	825	502	708	580	537	1
482	954	431	927	435	825	502	708	580	537	759	0
954	431	927	435	825	502	708	580	537	759	634	1
431	927	435	825	502	708	580	537	759	634	463	0
927	435	825	502	708	580	537	759	634	463	1055	0
435	825	502	708	580	537	759	634	463	1055	412	1
825	502	708	580	537	759	634	463	1055	412	1047	0
502	708	580	537	759	634	463	1055	412	1047	416	0
708	580	537	759	634	463	1055	412	1047	416	891	1
580	537	759	634	463	1055	412	1047	416	891	451	0
537	759	634	463	1055	412	1047	416	891	451	814	1
759	634	463	1055	412	1047	416	891	451	814	513	0
634	463	1055	412	1047	416	891	451	814	513	662	1
